,VIX,DXY,VIX_ret,DXY_ret,rolling_corr,rolling_corr_mean,rolling_corr_std,corr_z_score
2013-05-03,56.666666666666664,82.125,-0.06798245614035092,-0.0012040280210158238,-0.08056154807825075,,,
2013-05-06,40.4,82.315,-0.2870588235294118,0.0023135464231354153,-0.09859520991295281,,,
2013-05-07,39.2,82.253,-0.02970297029702962,-0.0007532041547713142,-0.09937027120371865,,,
2013-05-08,42.266666666666666,81.896,0.07823129251700678,-0.004340267224295813,-0.10833098127720267,,,
2013-05-09,36.266666666666666,82.793,-0.14195583596214512,0.010952915893328141,-0.15393508431034486,,,
2013-05-10,29.866666666666667,83.143,-0.17647058823529405,0.00422741052987563,-0.17802077501464295,,,
2013-05-13,35.2,83.277,0.1785714285714286,0.0016116810795858694,-0.17216078145347627,,,
2013-05-14,38.8,83.595,0.10227272727272707,0.0038185813610001063,-0.17141689884198683,,,
2013-05-15,44.0,83.83,0.13402061855670122,0.002811172917040583,-0.17159459708595357,,,
2013-05-16,45.46666666666667,83.588,0.03333333333333344,-0.0028867947035667862,-0.20694132125185608,,,
2013-05-17,49.2,84.252,0.08211143695014655,0.007943723979518591,-0.18455955664780802,,,
2013-05-20,40.93333333333334,83.736,-0.1680216802168022,-0.006124483691781646,-0.14246945529090588,,,
2013-05-21,45.733333333333334,83.864,0.1172638436482083,0.0015286137384160625,-0.1626677973969752,,,
2013-05-22,47.86666666666666,84.352,0.046647230320699506,0.005818944958504213,-0.1596716265432914,,,
2013-05-23,50.00000000000001,83.8,0.044568245125348405,-0.006544006069802766,-0.1505571124344659,,,
2013-05-24,59.73333333333333,83.7,0.19466666666666632,-0.0011933174224343368,-0.16088273799184938,,,
2013-05-27,60.66666666666667,83.7,0.015625000000000222,0.0,-0.1602094480685719,,,
2013-05-28,62.4,84.1,0.02857142857142847,0.004778972520907976,-0.16219554879504924,,,
2013-05-29,60.8,83.66,-0.02564102564102566,-0.0052318668252080425,-0.1405994393137146,,,
2013-05-30,64.26666666666667,83.042,0.05701754385964919,-0.007387042792254328,-0.1534837959040912,,,
2013-05-31,65.46666666666667,83.375,0.018672199170124415,0.0040100190265166535,-0.11962518439532248,,,
2013-06-03,70.8,82.656,0.08146639511201625,-0.00862368815592196,-0.1353960394968392,,,
2013-06-04,72.13333333333334,82.769,0.018832391713747842,0.001367111885404615,-0.13566617931328703,,,
2013-06-05,68.26666666666668,82.594,-0.05360443622920508,-0.0021143181625972174,-0.1363443874838069,,,
2013-06-06,72.4,81.537,0.06054687499999978,-0.012797539772864686,-0.14241325317573414,,,
2013-06-07,73.46666666666667,81.669,0.014732965009208066,0.0016188969424921762,-0.1475385677701074,,,
2013-06-10,71.6,81.646,-0.025408348457350405,-0.0002816246066438266,-0.15117865960003596,,,
2013-06-11,69.86666666666667,81.113,-0.024208566108007257,-0.006528182642138058,-0.16990444809015062,,,
2013-06-12,77.73333333333333,80.947,0.11259541984732824,-0.0020465276836018065,-0.1684744465397761,,,
2013-06-13,79.33333333333334,80.752,0.020583190394511286,-0.0024089836559725297,-0.17117047834957974,,,
2013-06-14,77.2,80.67,-0.026890756302521135,-0.001015454725579512,-0.1610719401872949,,,
2013-06-17,78.26666666666667,80.787,0.013816925734024155,0.0014503532911864792,-0.16484329828246377,,,
2013-06-18,75.73333333333335,80.612,-0.0323679727427596,-0.002166190104843757,-0.16104596931141618,,,
2013-06-19,75.6,81.428,-0.0017605633802819654,0.010122562397657964,-0.15122381143510097,,,
2013-06-20,75.73333333333332,81.915,0.0017636684303350414,0.005980743724517401,-0.1488856684247183,,,
2013-06-21,75.46666666666667,82.318,-0.0035211267605631535,0.004919733870475396,-0.15038474453034648,,,
2013-06-24,77.73333333333333,82.425,0.030035335689045928,0.0012998372166477257,-0.1484931387163032,,,
2013-06-25,79.2,82.581,0.018867924528301883,0.0018926296633303696,-0.15129078429927723,,,
2013-06-26,78.26666666666668,82.977,-0.011784511784511675,0.004795291895230092,-0.1615807776054025,,,
2013-06-27,76.8,82.902,-0.01873935264054538,-0.0009038649264254683,-0.15995429104234044,,,
2013-06-28,75.46666666666667,83.136,-0.01736111111111105,0.0028226098284720447,-0.16193813595707213,,,
2013-07-01,75.33333333333334,83.054,-0.0017667844522967213,-0.0009863356428020387,-0.16500816522519499,,,
2013-07-02,73.06666666666668,83.544,-0.030088495575221197,0.005899776049317351,-0.20272585858927547,,,
2013-07-03,73.06666666666666,83.231,-2.220446049250313e-16,-0.003746528775256164,-0.2024613186112433,,,
2013-07-04,73.46666666666667,83.231,0.005474452554744547,0.0,-0.23250289379909164,,,
2013-07-05,73.06666666666668,84.449,-0.005444646098003547,0.014633970515793404,-0.22567791472672552,,,
2013-07-08,71.2,84.193,-0.025547445255474588,-0.0030314154104844615,-0.22573879050628087,,,
2013-07-09,70.13333333333334,84.58,-0.014981273408239626,0.0045965816635586965,-0.12188376512369563,,,
2013-07-10,68.66666666666667,84.041,-0.020912547528517123,-0.006372664932608241,-0.046933000289465156,,,
2013-07-11,68.93333333333332,82.746,0.0038834951456307998,-0.015409145536107394,-0.03952045772960526,,,
2013-07-12,67.46666666666667,82.988,-0.02127659574468066,0.002924612670098803,-0.04547499407080418,,,
2013-07-15,66.53333333333333,83.043,-0.013833992094861691,0.00066274642116948,-0.05189404036784499,,,
2013-07-16,65.2,82.498,-0.02004008016032055,-0.006562865021735753,-0.04587413185340623,,,
2013-07-17,67.06666666666666,82.708,0.02862985685071573,0.002545516254939484,-0.043812060062832954,,,
2013-07-18,61.46666666666666,82.823,-0.08349900596421478,0.0013904338153503115,-0.050107509805308294,,,
2013-07-19,58.8,82.607,-0.04338394793926248,-0.00260797121572498,-0.0336378501148454,,,
2013-07-22,52.666666666666664,82.219,-0.10430839002267578,-0.004696938516106419,0.00019811359445870476,,,
2013-07-23,42.66666666666667,81.945,-0.1898734177215189,-0.0033325630328756572,0.01503916179863892,,,
2013-07-24,43.6,82.291,0.021874999999999867,0.004222344255293331,0.010357366600817644,,,
2013-07-25,49.33333333333333,81.97,0.13149847094801204,-0.003900791095016398,-0.05267489982582051,,,
2013-07-26,48.0,81.657,-0.027027027027026973,-0.003818470172014199,-0.05178746695369614,,,
2013-07-29,49.333333333333336,81.663,0.0277777777777779,7.347808516100507e-05,-0.028343276641946403,,,
2013-07-30,55.86666666666666,81.829,0.1324324324324322,0.0020327443272962764,-0.01771822074762168,,,
2013-07-31,54.533333333333324,81.452,-0.023866348448687402,-0.004607168607706269,0.0006522488054801581,,,
2013-08-01,58.13333333333334,82.336,0.06601466992665062,0.010853017728232661,0.09875354650850002,,,
2013-08-02,50.666666666666664,81.908,-0.12844036697247718,-0.005198212203653241,0.16802693220562676,,,
2013-08-05,44.0,81.875,-0.13157894736842102,-0.0004028910484934478,0.1576435040380443,,,
2013-08-06,44.666666666666664,81.603,0.015151515151515138,-0.0033221374045802055,0.1410307478193838,,,
2013-08-07,48.93333333333333,81.287,0.09552238805970137,-0.003872406651716065,0.10927492361662834,,,
2013-08-08,49.33333333333333,80.977,0.008174386920980936,-0.0038136479387848032,0.11185700354344966,,,
2013-08-09,44.666666666666664,81.126,-0.09459459459459452,0.00184002865011057,0.07073422156538395,,,
2013-08-12,45.2,81.333,0.01194029850746281,0.0025515864211225203,0.029443232060614735,,,
2013-08-13,38.93333333333333,81.768,-0.13864306784660785,0.005348382575338428,-0.02184011043636243,,,
2013-08-14,33.86666666666667,81.711,-0.13013698630136983,-0.0006970942177869643,-0.0347449601915704,,,
2013-08-15,37.99999999999999,81.181,0.12204724409448797,-0.00648627479776287,-0.055462252016271495,,,
2013-08-16,45.86666666666667,81.257,0.20701754385964932,0.0009361796479472329,-0.03467092378333801,,,
2013-08-19,46.4,81.226,0.011627906976744207,-0.00038150559336436185,-0.035012620408465776,,,
2013-08-20,56.0,80.906,0.2068965517241379,-0.0039396252431486145,-0.07018863235354132,,,
2013-08-21,61.2,81.213,0.09285714285714297,0.0037945269819295024,-0.05794517222429656,,,
2013-08-22,64.0,81.488,0.045751633986928164,0.003386157388595601,-0.035026574465609084,,,
2013-08-23,60.133333333333326,81.361,-0.060416666666666785,-0.0015585116827017131,-0.034899123837221255,,,
2013-08-26,56.53333333333334,81.407,-0.05986696230598654,0.0005653814481139108,-0.00794996740007668,,,
2013-08-27,57.46666666666666,81.166,0.01650943396226401,-0.0029604333779650327,-0.01150456431497717,,,
2013-08-28,69.33333333333333,81.431,0.2064965197215778,0.0032649138801961186,0.01553860331537985,,,
2013-08-29,68.13333333333334,81.948,-0.017307692307692135,0.006348933452861916,0.043210194118536396,,,
2013-08-30,66.8,82.087,-0.019569471624266255,0.001696197588714865,0.040806736353575034,,,
2013-09-02,66.26666666666665,82.087,-0.007984031936127955,0.0,0.040430993345358865,,,
2013-09-03,62.4,82.361,-0.05835010060362156,0.0033379219608464794,0.024677789952894946,,,
2013-09-04,60.13333333333334,82.169,-0.036324786324786196,-0.002331200446813453,0.04111269347303036,,,
2013-09-05,54.4,82.633,-0.09534368070953447,0.00564689846535793,0.021108804753141894,,,
2013-09-06,55.6,82.146,0.02205882352941191,-0.0058935292195611,0.012551467578027994,,,
2013-09-09,53.86666666666666,81.793,-0.03117505995203851,-0.004297226888710259,0.01723876987056333,,,
2013-09-10,44.4,81.821,-0.17574257425742568,0.0003423275830449768,0.013067065826081458,,,
2013-09-11,40.4,81.518,-0.09009009009009006,-0.003703205778467611,0.02527250207126267,,,
2013-09-12,39.06666666666666,81.489,-0.03300330033003307,-0.0003557496503838742,0.023595110094551404,,,
2013-09-13,42.4,81.452,0.08532423208191142,-0.0004540490127502572,0.02150865193870882,,,
2013-09-16,42.8,81.295,0.00943396226415083,-0.0019275155920051024,0.01797507298318825,,,
2013-09-17,40.53333333333333,81.143,-0.052959501557632405,-0.0018697336859585523,0.018770004262968498,,,
2013-09-18,39.46666666666666,80.237,-0.026315789473684292,-0.011165473300223105,0.02739098437354772,,,
2013-09-19,35.199999999999996,80.372,-0.10810810810810811,0.0016825155476900555,0.01774710289170747,,,
2013-09-20,23.466666666666665,80.431,-0.33333333333333326,0.0007340864977851691,0.001549457390530259,,,
2013-09-23,22.400000000000002,80.449,-0.0454545454545453,0.00022379430816465984,0.000918543313394761,,,
2013-09-24,28.93333333333333,80.563,0.2916666666666663,0.0014170468246963441,0.025784756074154907,,,
2013-09-25,31.06666666666667,80.334,0.07373271889400956,-0.0028424959348584133,0.020196076360760876,,,
2013-09-26,31.46666666666667,80.523,0.012875536480686733,0.002352677571140438,0.02203967820163827,,,
2013-09-27,32.8,80.287,0.04237288135593209,-0.0029308396358802558,0.01820271198535593,,,
2013-09-30,37.733333333333334,80.221,0.15040650406504086,-0.0008220508924234871,0.01626969273684631,,,
2013-10-01,47.06666666666667,80.141,0.24734982332155475,-0.000997245110382572,0.016769685500126644,,,
2013-10-02,43.2,79.9,-0.0821529745042493,-0.00300719981033426,0.019276744381046207,,,
2013-10-03,46.266666666666666,79.749,0.07098765432098753,-0.0018898623279099969,0.021105191526131915,,,
2013-10-04,44.8,80.122,-0.03170028818443804,0.004677174635418613,0.01719651353261365,,,
2013-10-07,42.8,79.941,-0.044642857142857095,-0.002259054941214589,0.020761620548969878,,,
2013-10-08,49.733333333333334,80.06,0.161993769470405,0.0014885978409076017,0.02929521810994169,,,
2013-10-09,49.199999999999996,80.376,-0.01072386058981245,0.003947039720209933,0.02361339421107123,-0.060957963559901324,0.08408470353102875,1.0057876667159114
2013-10-10,46.93333333333334,80.417,-0.04607046070460685,0.0005101025181646346,0.028263999515722414,-0.06117425304197993,0.08378308465371671,1.0674977285374365
2013-10-11,36.8,80.362,-0.21590909090909105,-0.0006839349888706492,0.02567464755715971,-0.061348463859507915,0.08355546474366872,1.041501135606593
2013-10-14,32.66666666666667,80.263,-0.11231884057970998,-0.0012319255369451776,0.011915866559893693,-0.06159247871159649,0.0832495862374363,0.882987514938956
2013-10-15,31.866666666666664,80.482,-0.02448979591836753,0.0027285299577637367,-0.014102337100660183,-0.061886815854351115,0.08294829828278796,0.5760754559518958
2013-10-16,33.333333333333336,80.47,0.046025104602510636,-0.00014910166248349732,-0.01772943327522527,-0.06221025644221824,0.08261458141903723,0.5384137086088663
2013-10-17,26.0,79.649,-0.22000000000000008,-0.01020255996023356,0.08373045630401248,-0.06211905028312575,0.08276341901263382,1.7622460300350125
2013-10-18,22.666666666666664,79.654,-0.1282051282051283,6.277542718668983e-05,0.07824279931392063,-0.06207985918921801,0.08282776760361536,1.6941499519179806
2013-10-21,21.333333333333336,79.695,-0.0588235294117645,0.0005147261907749723,0.07566568565777539,-0.06210950465963499,0.08277690649723449,1.664415791160465
2013-10-22,19.866666666666667,79.23,-0.06875000000000009,-0.005834744965179661,0.07428151357114615,-0.06193811859738778,0.08301501385346463,1.6409035648537547
2013-10-23,21.866666666666667,79.264,0.10067114093959728,0.00042913037990643943,0.07600590182237371,-0.061760953592066035,0.08326219011999712,1.6546148403722114
2013-10-24,28.26666666666667,79.185,0.29268292682926833,-0.000996669358094393,0.04056692763945163,-0.06169831134138819,0.08333346708779887,1.227180898078976
2013-10-25,25.46666666666667,79.194,-0.09905660377358494,0.00011365788975181701,0.015553390010448575,-0.06172840431195929,0.08330407385278014,0.9277072626602247
2013-10-28,29.333333333333332,79.246,0.15183246073298418,0.0006566154001563795,0.02364574304551334,-0.0617299249844438,0.08330250564290034,1.0248871552068792
2013-10-29,25.73333333333333,79.607,-0.1227272727272728,0.004555434974635952,0.0007345676276851644,-0.061865213565737355,0.08317264897067254,0.7526486407267826
2013-10-30,24.93333333333333,79.777,-0.031088082901554404,0.0021354905975605742,0.011632379421675306,-0.061956780375001096,0.08307855503528451,0.8857780418234544
2013-10-31,24.266666666666673,80.195,-0.026737967914438165,0.005239605400052527,0.008324171917742339,-0.06203270845651812,0.08300522161935142,0.847619932838753
2013-11-01,24.666666666666664,80.716,0.016483516483516203,0.006496664380572392,0.02002246951060675,-0.062094417542166686,0.08293812213846458,0.9900982194373765
2013-11-04,20.93333333333333,80.553,-0.15135135135135136,-0.00201942613608197,0.028902147126370778,-0.062128920409113844,0.08289828356982781,1.0981055772862451
2013-11-05,19.2,80.706,-0.08280254777070051,0.0018993706007226496,0.05210913636744929,-0.06204030988152445,0.08300877688799306,1.3751491170987857
2013-11-06,20.400000000000002,80.483,0.06250000000000022,-0.00276311550566255,0.04347349407170681,-0.06203664762897774,0.08301342993206509,1.2710008704257838
2013-11-07,16.800000000000004,80.845,-0.17647058823529405,0.004497844265248574,0.043297237444512686,-0.06202336369528717,0.0830300811283671,1.268463184769998
2013-11-08,26.26666666666667,81.303,0.5634920634920633,0.005665161729234924,0.1384632597263484,-0.06162082699892758,0.08375491322661452,2.3889235749538806
2013-11-11,20.53333333333334,81.091,-0.21827411167512678,-0.002607529857446833,0.1538410652603109,-0.06112982383735175,0.08465267931086641,2.539445778298809
2013-11-12,18.666666666666664,81.192,-0.09090909090909127,0.0012455142987508605,0.182705957470429,-0.06055108341005169,0.08581583918446961,2.8346403553495025
2013-11-13,19.733333333333338,80.926,0.057142857142857606,-0.003276184845797503,0.16320861336143883,-0.06003665829367925,0.08676561370503784,2.5729694301943935
2013-11-14,19.6,81.023,-0.00675675675675691,0.0011986259051477433,0.15815631444305323,-0.05957817080913006,0.08761136413778811,2.485231081549512
2013-11-15,17.73333333333333,80.849,-0.09523809523809545,-0.0021475383533069436,0.16104286430766346,-0.059104274937474284,0.08847961673454965,2.488111356829311
2013-11-18,14.8,80.825,-0.16541353383458635,-0.0002968496827419065,0.1617291224822746,-0.05860906116811106,0.08936409445623704,2.4656231900642
2013-11-19,16.266666666666666,80.704,0.09909909909909898,-0.0014970615527375442,0.15917180960916757,-0.057841594050052465,0.09039878495810003,2.400623014566026
2013-11-20,17.333333333333332,81.112,0.06557377049180335,0.00505551149881045,0.14911643157480334,-0.05712245255337446,0.09132046069646482,2.2584082751584464
2013-11-21,17.6,81.073,0.015384615384615552,-0.000480816648584681,0.1539544814656445,-0.05642196369003191,0.09225877171523936,2.2802866464016267
2013-11-22,14.533333333333335,80.708,-0.1742424242424242,-0.004502115377499227,0.17442546698569325,-0.05569110112574343,0.09335298546172553,2.4650156282980777
2013-11-25,14.666666666666666,80.92,0.00917431192660545,0.0026267532338801747,0.17573966155552612,-0.05472249498618704,0.09448061630148381,2.439253315265406
2013-11-26,18.666666666666664,80.611,0.2727272727272727,-0.0038185862580325525,0.14266508377769221,-0.05373912456408393,0.09524029400734454,2.062196577497233
2013-11-27,22.799999999999997,80.722,0.22142857142857153,0.0013769832901215917,0.15067500869507452,-0.052795413432115405,0.09608251333710596,2.117663402635118
2013-11-28,23.866666666666667,80.582,0.04678362573099437,-0.0017343475136889497,0.1704172127596429,-0.05178621766332749,0.09708487906164402,2.288754258857163
2013-11-29,23.06666666666667,80.68,-0.03351955307262555,0.0012161524906308951,0.17724198933802346,-0.05084789887428062,0.09814962925493594,2.3238996412289907
2013-12-02,26.0,80.925,0.1271676300578033,0.0030366881507186694,0.18741570430589496,-0.049864979112288585,0.09928846247627368,2.38981123788562
2013-12-03,28.53333333333334,80.591,0.09743589743589753,-0.004127278344145835,0.17735866951998244,-0.04893837311913536,0.10031390298007244,2.2558891232063036
2013-12-04,35.46666666666666,80.619,0.24299065420560706,0.00034743333622877515,0.16910976402421427,-0.04806063436109617,0.10124963494070921,2.1449005570487567
2013-12-05,37.73333333333333,80.235,0.06390977443609014,-0.004763145164291327,0.15811077361093517,-0.04725430337928458,0.10207913465315648,2.0118222758059936
2013-12-06,39.46666666666666,80.315,0.04593639575971742,0.0009970711036331181,0.1601858011787815,-0.04636908510855783,0.10290689443406269,2.007201630398912
2013-12-09,33.06666666666667,80.134,-0.16216216216216195,-0.0022536263462615835,0.169627265772929,-0.04558329057883762,0.10379689673253185,2.073381412416694
2013-12-10,28.93333333333333,79.966,-0.12500000000000022,-0.002096488381960304,0.17346399891433828,-0.04501248436294719,0.10460448534502208,2.0885957476553116
2013-12-11,30.53333333333333,79.894,0.055299539170506895,-0.0009003826626314826,0.17708732376298358,-0.04445123139442704,0.10541530351262689,2.1015786871103987
2013-12-12,38.53333333333333,80.206,0.2620087336244541,0.003905174356021668,0.21366941044321044,-0.04374547316511623,0.10654416592036221,2.416039220774741
2013-12-13,42.266666666666666,80.214,0.09688581314878886,9.97431613594113e-05,0.23293483362123646,-0.042985335944674734,0.10782948168378283,2.558856495063804
2013-12-16,40.66666666666667,80.074,-0.03785488958990524,-0.0017453312389358322,0.23665368967864803,-0.0421571539414914,0.10916962089847396,2.5539233472233924
2013-12-17,41.333333333333336,80.061,0.016393442622950838,-0.00016234982641050166,0.228762537059728,-0.04135790643866267,0.11041075959707641,2.4465047109914386
2013-12-18,40.93333333333334,80.105,-0.009677419354838679,0.0005495809445297262,0.2359998266190742,-0.040599059430019124,0.11165521437053347,2.477259012115511
2013-12-19,32.13333333333333,80.63,-0.21498371335504896,0.006553898008863301,0.17096890780018162,-0.03986806934519122,0.11243531074553317,1.8751847239747053
2013-12-20,32.66666666666667,80.575,0.016597510373444146,-0.0006821282401090478,0.17547365552864921,-0.03912931855129367,0.11323651751967342,1.8951746201719628
2013-12-23,38.13333333333334,80.447,0.1673469387755102,-0.0015885820663977812,0.1700301994134926,-0.038128764704996564,0.11396682738553328,1.8264873112095814
2013-12-24,30.4,80.536,-0.20279720279720292,0.001106318445684762,0.17236895861397536,-0.03705083275993471,0.11466869164543823,1.8263031379258021
2013-12-25,26.53333333333333,80.558,-0.1271929824561404,0.0002731697625906193,0.16288877129680013,-0.035958130182662716,0.11525759618174494,1.7252390130183644
