,us2y10y,VIX,emRet,rr,fxVol
2012-01-03,,,,,
2012-01-04,-1.6924000000000001,22.97,-365.74,-0.1575,12.1172
2012-01-05,-1.7179000000000002,22.22,-364.82,-0.1675,11.9622
2012-01-06,-1.7353,21.48,-362.84,-0.15,12.0672
2012-01-09,-1.7019,20.63,-360.76,-0.175,11.7851
2012-01-10,-1.7136,21.07,-362.26,-0.17,11.1664
2012-01-11,-1.7279,20.69,-369.24,-0.31,10.7475
2012-01-12,-1.6751,21.05,-369.18,-0.3,11.0941
2012-01-13,-1.6941000000000002,20.47,-371.06,-0.32,10.8075
2012-01-16,-1.6422999999999999,20.91,-370.85,-0.375,11.0386
2012-01-17,-1.6422999999999999,20.91,-370.44,-0.3725,10.8944
2012-01-18,-1.6392,22.2,-378.42,-0.385,10.7689
2012-01-19,-1.6728,20.89,-381.77,-0.265,10.671
2012-01-20,-1.7432,19.87,-385.87,-0.38,10.4696
2012-01-23,-1.7843,18.28,-387.31,-0.285,10.4781
2012-01-24,-1.8167,18.67,-389.09,-0.4775,10.3766
2012-01-25,-1.8255000000000001,18.91,-388.3,-0.74,10.7087
2012-01-26,-1.772,18.31,-389.12,-0.77,11.05
2012-01-27,-1.7205,18.57,-395.11,-0.585,10.2692
2012-01-30,-1.6802000000000001,18.53,-395.75,-0.3125,10.5576
2012-01-31,-1.6331000000000002,19.4,-391.72,-0.3,10.7055
2012-02-01,-1.5823999999999998,19.44,-396.94,-0.205,10.6834
2012-02-02,-1.604,18.55,-401.02,-0.26,10.6166
2012-02-03,-1.5987,17.98,-406.54,-0.2225,10.3399
2012-02-06,-1.6922000000000001,17.1,-408.26,-0.3,10.4571
2012-02-07,-1.6764000000000001,17.76,-407.86,-0.3825,10.3953
2012-02-08,-1.7274,17.65,-408.38,-0.45,10.1974
2012-02-09,-1.7282,18.16,-413.11,-0.47,10.1391
2012-02-10,-1.7745,18.63,-413.5,-0.4875,9.8074
2012-02-13,-1.7123,20.79,-405.9,-0.56,10.3426
2012-02-14,-1.6881,19.04,-410.22,-0.535,10.43
2012-02-15,-1.6541,19.54,-407.88,-0.59,10.1169
2012-02-16,-1.6655,21.14,-412.4,-0.53,10.4926
2012-02-17,-1.6925999999999999,19.22,-408.8,-0.56,10.5216
2012-02-20,-1.7113,17.78,-413.98,-0.5875,10.4959
2012-02-21,-1.7113,17.78,-415.57,-0.6625,10.1518
2012-02-22,-1.7606,18.19,-414.77,-0.59,9.8819
2012-02-23,-1.7064000000000001,18.19,-414.83,-0.5975,9.8999
2012-02-24,-1.6955,16.8,-412.79,-0.515,9.6112
2012-02-27,-1.6708,17.31,-416.03,-0.53,9.7736
2012-02-28,-1.6402,18.19,-411.74,-0.44,9.8797
2012-02-29,-1.6536,17.96,-416.56,-0.38,10.23
2012-03-01,-1.6772999999999998,18.43,-420.71,-0.3825,10.43
2012-03-02,-1.7368000000000001,17.26,-419.65,-0.36,10.18
2012-03-05,-1.7002,17.29,-421.04,-0.4225,10.26
2012-03-06,-1.7169000000000003,18.05,-415.4,-0.355,10.32
2012-03-07,-1.665,20.87,-406.01,-0.14,10.73
2012-03-08,-1.6741000000000001,19.07,-404.67,-0.02,10.48
2012-03-09,-1.7065000000000001,17.95,-410.52,-0.075,10.26
2012-03-12,-1.7100999999999997,17.11,-413.4,-0.515,10.46
2012-03-13,-1.7112,15.64,-409.74,-0.3475,10.52
2012-03-14,-1.7803,14.8,-416.02,-0.32,10.39
2012-03-15,-1.8824,15.31,-416.14,-0.27,10.66
2012-03-16,-1.9170999999999998,15.42,-415.62,-0.2625,10.21
2012-03-19,-1.9353,14.47,-414.85,-0.19,10.25
2012-03-20,-1.9981000000000002,15.04,-414.08,-0.145,9.91
2012-03-21,-1.9677000000000002,15.58,-409.65,-0.07,10.01
2012-03-22,-1.9286999999999999,15.13,-408.8,-0.065,10.08
2012-03-23,-1.9146999999999998,15.57,-406.06,0.11,10.2
2012-03-26,-1.88,14.82,-406.61,0.1525,10.03
2012-03-27,-1.9043,14.26,-407.74,0.08,9.98
2012-03-28,-1.8643000000000003,15.59,-412.08,0.0575,9.86
2012-03-29,-1.8592,15.47,-407.6,0.11,9.95
2012-03-30,-1.8222,15.48,-403.19,0.25,9.99
2012-04-02,-1.8801,15.5,-406.67,0.115,9.96
2012-04-03,-1.8591,15.64,-409.16,0.09,9.91
2012-04-04,-1.9304,15.66,-412.27,0.1175,9.79
2012-04-05,-1.8825,16.44,-405.13,0.05,10.16
2012-04-06,-1.8431,16.7,-405.16,0.065,10.3
2012-04-09,-1.7409,16.7,-404.97,0.105,10.3
2012-04-10,-1.7338,18.81,-400.91,0.1175,10.3
2012-04-11,-1.6965,20.39,-396.98,0.18,10.29
2012-04-12,-1.7451999999999999,20.02,-397.01,0.095,10.13
2012-04-13,-1.7651000000000001,17.2,-400.46,-0.0625,9.91
2012-04-16,-1.7163,19.55,-401.5,-0.15,9.87
2012-04-17,-1.7124,19.55,-398.87,-0.07,9.84
2012-04-18,-1.728,18.46,-398.95,-0.125,9.79
2012-04-19,-1.7092,18.64,-400.39,-0.29,9.81
2012-04-20,-1.7004,18.36,-400.4,-0.3325,9.73
2012-04-23,-1.6987,17.44,-399.7,-0.3525,9.57
2012-04-24,-1.6768,18.97,-394.42,-0.1825,9.67
2012-04-25,-1.7073,18.1,-395.66,-0.2575,9.56
2012-04-26,-1.7183,16.82,-395.9,-0.445,9.43
2012-04-27,-1.6804999999999999,16.24,-397.64,-0.3925,9.25
2012-04-30,-1.677,16.32,-399.13,-0.325,8.91
2012-05-01,-1.6578,17.15,-401.81,-0.17,9.07
2012-05-02,-1.6778,16.6,-401.63,-0.1325,9.16
2012-05-03,-1.6659,16.88,-403.41,-0.26,9.53
2012-05-04,-1.6733,17.56,-401.27,-0.3625,9.23
2012-05-07,-1.6246,19.16,-396.86,-0.445,9.19
2012-05-08,-1.6176,18.94,-392.53,-0.38,9.19
2012-05-09,-1.5862,19.05,-388.9,-0.365,9.93
2012-05-10,-1.5687,20.08,-383.2,-0.3125,10.04
2012-05-11,-1.609,18.83,-384.32,-0.32,9.75
2012-05-14,-1.5796,19.89,-380.53,-0.3,9.63
2012-05-15,-1.5017,21.87,-373.31,-0.36,10.41
2012-05-16,-1.4930999999999999,21.97,-371.35,-0.365,10.79
2012-05-17,-1.4742,22.27,-362.81,-0.42,10.99
2012-05-18,-1.4029,24.49,-361.49,-0.2625,11.42
2012-05-21,-1.4302,25.1,-355.98,-0.18,11.76
2012-05-22,-1.455,22.01,-358.86,-0.2,11.13
2012-05-23,-1.4783,22.48,-361.26,-0.375,11.02
2012-05-24,-1.4453999999999998,22.33,-352.56,-0.27,11.23
2012-05-25,-1.4804000000000002,21.54,-354.66,-0.23,11.54
2012-05-28,-1.4527,21.76,-354.74,-0.2,11.66
2012-05-29,-1.4527,21.76,-357.65,-0.19,11.23
2012-05-30,-1.4556,21.03,-362.54,-0.2375,11.22
2012-05-31,-1.3563,24.14,-357.25,-0.07,11.69
2012-06-01,-1.296,24.06,-356.75,0.095,11.74
2012-06-04,-1.2059,26.66,-351.91,0.0275,12.28
2012-06-05,-1.2739,26.12,-347.46,-0.225,12.28
2012-06-06,-1.3244,24.68,-349.06,-0.3,12.28
2012-06-07,-1.3973,22.16,-355.86,-0.32,12.28
2012-06-08,-1.373,21.72,-360.09,-0.32,11.16
2012-06-11,-1.3694,21.23,-356.97,-0.145,11.33
2012-06-12,-1.3201,23.56,-360.84,-0.165,11.42
2012-06-13,-1.3742999999999999,22.09,-360.18,-0.145,11.49
2012-06-14,-1.3027,24.27,-362.77,-0.18,11.32
2012-06-15,-1.3479999999999999,21.68,-360.72,-0.175,11.27
2012-06-18,-1.3072,21.11,-365.35,-0.14,11.5
2012-06-19,-1.2916,18.32,-368.87,-0.1475,10.93
2012-06-20,-1.3294,18.38,-372.64,-0.085,10.4
2012-06-21,-1.3467,17.24,-374.56,-0.155,10.05
2012-06-22,-1.3177,20.08,-368.31,-0.2975,10.28
2012-06-25,-1.3714,18.11,-362.36,-0.285,10.16
2012-06-26,-1.3077,20.38,-357.24,-0.29,10.24
2012-06-27,-1.3192000000000002,19.72,-358.32,-0.16,10.06
2012-06-28,-1.3087,19.45,-360.83,-0.135,10.08
2012-06-29,-1.2757,19.71,-358.38,-0.185,10.28
2012-07-02,-1.3438,17.08,-370.52,-0.115,9.67
2012-07-03,-1.2952,16.8,-372.14,-0.1275,9.67
2012-07-04,-1.3281,16.66,-378.23,-0.1025,9.62
2012-07-05,-1.3281,16.66,-378.34,-0.15,9.62
2012-07-06,-1.3113,17.5,-378.02,-0.1275,9.59
2012-07-09,-1.2792999999999999,17.1,-374.39,-0.1025,9.72
2012-07-10,-1.2498,17.98,-370.43,-0.105,9.65
2012-07-11,-1.2356,18.72,-369.87,-0.09,9.61
2012-07-12,-1.2548,17.95,-369.18,-0.075,9.57
2012-07-13,-1.2203,18.33,-362.06,-0.095,9.51
2012-07-16,-1.2496,16.74,-366.85,-0.095,9.34
2012-07-17,-1.2465,17.11,-367.14,-0.1025,9.22
2012-07-18,-1.2699,16.48,-369.8,-0.07,9.05
2012-07-19,-1.2723,16.16,-368.94,0.04,8.97
2012-07-20,-1.2939,15.45,-373.03,0.01,8.73
2012-07-23,-1.2552,16.27,-371.35,0.05,8.74
2012-07-24,-1.2167999999999999,18.62,-361.7,-0.185,9.4
2012-07-25,-1.174,20.47,-360.51,-0.11,9.86
2012-07-26,-1.1824,19.34,-359.04,-0.245,9.72
2012-07-27,-1.209,17.53,-363.38,-0.27,9.27
2012-07-30,-1.3077,16.7,-373.43,-0.3,9.28
2012-07-31,-1.279,18.03,-376.3,-0.32,9.59
2012-08-01,-1.2566,18.93,-377.75,-0.3375,9.61
2012-08-02,-1.2969,18.96,-378.5,-0.395,9.75
2012-08-03,-1.2546,17.57,-374.86,-0.335,9.34
2012-08-06,-1.3255,15.64,-378.0,-0.325,8.93
2012-08-07,-1.3267,15.95,-383.83,-0.34,8.81
2012-08-08,-1.3646,15.99,-384.03,-0.4275,8.83
2012-08-09,-1.3773,15.32,-385.17,-0.455,8.79
2012-08-10,-1.4161,15.28,-388.68,-0.445,8.75
2012-08-13,-1.3967,14.74,-388.72,-0.375,8.77
2012-08-14,-1.3994,13.7,-386.11,-0.325,8.78
2012-08-15,-1.4628,14.85,-388.0,-0.465,8.91
2012-08-16,-1.5301999999999998,14.63,-386.81,-0.535,9.04
2012-08-17,-1.5431,14.29,-387.47,-0.575,8.89
2012-08-20,-1.5243,13.45,-385.58,-0.605,8.99
2012-08-21,-1.5229,14.02,-384.93,-0.6125,8.89
2012-08-22,-1.5118,15.02,-387.45,-0.51,8.87
2012-08-23,-1.4331,15.11,-385.1,-0.395,8.72
2012-08-24,-1.4192,15.96,-386.96,-0.345,8.7
2012-08-27,-1.4191,15.18,-383.53,-0.34,8.7
2012-08-28,-1.3871,16.35,-381.77,-0.3825,8.7
2012-08-29,-1.3698,16.49,-380.19,-0.39,8.99
2012-08-30,-1.381,17.06,-378.68,-0.325,9.18
2012-08-31,-1.3694,17.83,-375.32,-0.375,9.18
2012-09-03,-1.3279,17.47,-376.49,-0.385,9.18
2012-09-04,-1.3279,17.47,-378.72,-0.32,9.06
2012-09-05,-1.3419,17.98,-376.57,-0.345,9.03
2012-09-06,-1.3618000000000001,17.74,-373.53,-0.375,9.04
2012-09-07,-1.4202,15.6,-378.07,-0.4325,8.61
2012-09-10,-1.4178,14.38,-385.39,-0.3625,8.18
2012-09-11,-1.4081,16.28,-385.94,-0.38,8.06
2012-09-12,-1.4545,16.41,-387.19,-0.31,8.18
2012-09-13,-1.5156,15.8,-389.37,-0.43,8.1
2012-09-14,-1.489,14.05,-390.78,-0.55,7.89
2012-09-17,-1.616,14.51,-403.56,-0.74,8.09
2012-09-18,-1.5875,14.59,-403.04,-0.7525,8.2
2012-09-19,-1.5543,14.18,-400.73,-0.705,8.22
2012-09-20,-1.5137,13.88,-401.76,-0.54,7.95
2012-09-21,-1.5059,14.07,-397.36,-0.45,8.05
2012-09-24,-1.4947,13.98,-400.7,-0.475,8.1
2012-09-25,-1.4513,14.15,-399.85,-0.525,8.13
2012-09-26,-1.404,15.43,-398.87,-0.5,8.02
2012-09-27,-1.3517,16.81,-394.31,-0.5675,8.2
2012-09-28,-1.4042,14.84,-397.5,-0.565,7.94
2012-10-01,-1.4031,15.73,-399.21,-0.575,8.04
2012-10-02,-1.3906,16.32,-400.24,-0.59,7.95
2012-10-03,-1.3855,15.71,-400.7,-0.5875,8.07
2012-10-04,-1.3843,15.43,-399.22,-0.6025,8.03
2012-10-05,-1.4311,14.55,-400.43,-0.6125,8.0
2012-10-08,-1.4848999999999999,14.33,-401.88,-0.5975,7.84
2012-10-09,-1.4848999999999999,15.11,-397.52,-0.535,7.93
2012-10-10,-1.4553,16.37,-396.98,-0.5575,7.94
2012-10-11,-1.4143,16.29,-395.19,-0.55,7.83
2012-10-12,-1.4079,15.59,-396.74,-0.6075,7.77
2012-10-15,-1.396,16.14,-397.04,-0.775,7.68
2012-10-16,-1.405,15.27,-396.45,-0.78,7.7
2012-10-17,-1.4526,15.22,-399.69,-0.725,7.7
2012-10-18,-1.5243,15.07,-402.88,-0.71,7.7
2012-10-19,-1.5361,15.03,-403.9,-0.885,7.78
2012-10-22,-1.4688,17.06,-401.01,-0.77,7.78
2012-10-23,-1.5067,16.62,-401.51,-0.695,7.76
2012-10-24,-1.4707000000000001,18.83,-397.33,-0.6775,7.81
2012-10-25,-1.4996999999999998,18.33,-396.43,-0.6225,7.86
2012-10-26,-1.5125,18.12,-398.25,-0.6425,7.85
2012-10-29,-1.4481000000000002,17.81,-394.9,-0.62,7.79
2012-10-30,-1.4297,17.81,-394.72,-0.615,7.88
2012-10-31,-1.4297,17.81,-395.89,-0.57,7.65
2012-11-01,-1.4087,18.6,-396.78,-0.495,7.63
2012-11-02,-1.4428,16.69,-398.54,-0.5575,7.57
2012-11-05,-1.4330999999999998,17.59,-400.55,-0.595,7.62
2012-11-06,-1.4103999999999999,18.42,-399.01,-0.6175,7.73
2012-11-07,-1.4491999999999998,17.58,-401.24,-0.565,7.59
2012-11-08,-1.3768,19.08,-401.73,-0.5225,7.71
2012-11-09,-1.3569,18.49,-396.91,-0.485,7.63
2012-11-12,-1.3483,18.61,-395.19,-0.44,7.69
2012-11-13,-1.3483,16.68,-394.53,-0.4325,7.53
2012-11-14,-1.3445,16.65,-391.8,-0.415,7.41
2012-11-15,-1.3451,17.92,-391.18,-0.715,7.39
2012-11-16,-1.3508,17.99,-388.68,-0.935,7.55
2012-11-19,-1.3421,16.41,-386.88,-0.795,7.51
2012-11-20,-1.3712,15.24,-390.15,-0.775,7.46
2012-11-21,-1.4119,15.08,-390.75,-0.8125,7.18
2012-11-22,-1.4094,15.31,-391.29,-1.0,7.43
2012-11-23,-1.4094,15.31,-393.25,-1.015,7.49
2012-11-26,-1.4196,15.14,-397.33,-0.83,7.53
2012-11-27,-1.3962,15.5,-397.03,-0.81,7.52
2012-11-28,-1.3767,15.92,-397.57,-0.735,7.38
2012-11-29,-1.3666,15.51,-395.53,-0.7475,7.27
2012-11-30,-1.3608,15.06,-400.53,-0.71,7.37
2012-12-03,-1.3695,15.87,-401.82,-0.8,7.49
2012-12-04,-1.3707,16.64,-402.1,-0.8125,7.47
2012-12-05,-1.3607,17.12,-401.95,-0.6075,7.41
2012-12-06,-1.3494,16.46,-405.98,-0.685,7.54
2012-12-07,-1.3476000000000001,16.58,-407.54,-0.6975,7.55
2012-12-10,-1.3834,15.9,-408.66,-0.7175,7.7
2012-12-11,-1.3823,16.05,-410.67,-0.6825,7.47
2012-12-12,-1.4161,15.57,-412.87,-0.6675,7.29
2012-12-13,-1.456,15.95,-415.6,-0.785,7.52
2012-12-14,-1.4799,16.56,-416.08,-0.895,7.49
2012-12-17,-1.4675,17.0,-416.18,-0.7875,7.33
2012-12-18,-1.5217,16.34,-415.09,-0.635,6.96
2012-12-19,-1.5391,15.57,-417.57,-0.61,7.18
2012-12-20,-1.5274999999999999,17.36,-420.34,-0.6,7.32
2012-12-21,-1.5262,17.67,-420.16,-0.585,7.48
2012-12-24,-1.4962,17.84,-416.31,-0.5175,7.9
2012-12-25,-1.5076,17.84,-416.6,-0.495,7.84
2012-12-26,-1.5076,17.84,-417.27,-0.5625,7.84
2012-12-27,-1.485,19.48,-417.99,-0.67,7.84
2012-12-28,-1.4742,19.47,-419.16,-0.635,8.04
2012-12-31,-1.4544000000000001,22.72,-421.46,-0.645,8.04
2013-01-01,-1.5106000000000002,18.02,-421.47,-0.625,8.04
2013-01-02,-1.5106000000000002,18.02,-421.69,-0.6175,8.04
2013-01-03,-1.5821999999999998,14.68,-430.65,-0.5925,8.04
2013-01-04,-1.6452,14.56,-432.46,-0.5775,7.47
2013-01-07,-1.6356,13.83,-430.56,-0.615,7.88
2013-01-08,-1.6337,13.79,-429.72,-0.5825,7.46
2013-01-09,-1.6163,13.62,-427.36,-0.58,7.48
2013-01-10,-1.6166,13.81,-428.63,-0.6325,7.75
2013-01-11,-1.6475,13.49,-430.21,-0.8825,7.73
2013-01-14,-1.6187999999999998,13.36,-428.64,-0.95,7.95
2013-01-15,-1.5998,13.52,-431.71,-0.9,8.01
2013-01-16,-1.5908,13.55,-428.82,-0.7575,8.12
2013-01-17,-1.5772,13.42,-427.92,-0.57,8.32
2013-01-18,-1.6178,13.57,-428.69,-0.8325,8.94
2013-01-21,-1.5913,12.46,-431.73,-0.875,8.97
2013-01-22,-1.5913,12.46,-430.68,-0.7575,8.51
2013-01-23,-1.5994,12.43,-431.12,-0.5275,8.3
2013-01-24,-1.5897000000000001,12.46,-430.11,-0.42,8.25
2013-01-25,-1.6112000000000002,12.69,-428.41,-0.805,8.48
2013-01-28,-1.6769,12.89,-427.15,-0.85,8.6
2013-01-29,-1.6873,13.57,-424.37,-0.7675,8.56
2013-01-30,-1.7217000000000002,13.31,-427.59,-0.725,8.3
2013-01-31,-1.7263,14.32,-426.93,-0.735,8.59
2013-02-01,-1.7231,14.28,-427.28,-0.78,8.46
2013-02-04,-1.7530999999999999,12.9,-428.82,-0.925,8.66
2013-02-05,-1.7048,14.67,-428.79,-0.89,8.78
2013-02-06,-1.744,13.72,-426.77,-0.92,9.2
2013-02-07,-1.7143,13.41,-425.24,-1.0375,9.27
2013-02-08,-1.7068,13.5,-423.58,-0.88,9.13
2013-02-11,-1.6999,13.02,-424.12,-0.65,9.08
2013-02-12,-1.7095,12.94,-423.27,-0.68,9.1
2013-02-13,-1.715,12.64,-423.52,-0.6275,8.96
2013-02-14,-1.7536999999999998,12.98,-425.86,-0.5875,8.8
2013-02-15,-1.7354,12.66,-426.25,-0.5175,9.14
2013-02-18,-1.7356,12.46,-426.53,-0.3,9.23
2013-02-19,-1.7356,12.46,-425.67,-0.45,9.09
2013-02-20,-1.7577,12.31,-425.53,-0.2875,8.87
2013-02-21,-1.7506000000000002,14.68,-427.33,-0.1525,9.16
2013-02-22,-1.7266,15.22,-421.23,0.02,9.32
2013-02-25,-1.7139,14.17,-421.33,-0.165,9.51
2013-02-26,-1.6259,18.99,-421.74,-0.0175,9.89
2013-02-27,-1.6386,16.87,-417.08,0.075,9.94
2013-02-28,-1.6592,14.73,-418.64,0.0075,9.49
2013-03-01,-1.6413,15.51,-421.91,-0.0525,9.27
2013-03-04,-1.607,15.36,-421.35,-0.12,9.48
2013-03-05,-1.6413,14.01,-416.66,-0.07,9.37
2013-03-06,-1.6597,13.48,-420.12,-0.06,8.94
2013-03-07,-1.6915,13.53,-424.19,-0.0825,9.03
2013-03-08,-1.7465,13.06,-423.44,-0.4525,8.95
2013-03-11,-1.7927,12.59,-426.65,-0.3925,8.91
2013-03-12,-1.8035999999999999,11.56,-425.73,-0.165,8.99
2013-03-13,-1.7616,12.27,-423.38,0.0775,8.95
2013-03-14,-1.7629000000000001,11.83,-419.96,0.2275,8.92
2013-03-15,-1.7675999999999998,11.3,-419.45,0.315,8.77
2013-03-18,-1.7395,11.3,-417.28,0.35,8.61
2013-03-19,-1.7126,13.36,-412.46,0.6275,9.14
2013-03-20,-1.6638,14.39,-410.4,0.435,9.41
2013-03-21,-1.7121,12.67,-410.95,0.2975,9.09
2013-03-22,-1.6652,13.99,-409.4,0.29,9.15
2013-03-25,-1.675,13.57,-406.79,0.4,9.45
2013-03-26,-1.6779,13.74,-409.51,0.325,9.15
2013-03-27,-1.6635,12.77,-412.09,0.3525,9.09
2013-03-28,-1.6032,13.15,-413.47,0.295,9.11
2013-03-29,-1.6065,12.7,-413.73,0.3125,8.86
2013-04-01,-1.6065,12.7,-414.64,0.325,8.96
2013-04-02,-1.5932,13.58,-413.2,0.32,8.93
2013-04-03,-1.6208,12.78,-412.42,0.23,8.9
2013-04-04,-1.5842,14.21,-410.79,-0.0625,8.6
2013-04-05,-1.5362,13.89,-407.64,-0.14,8.81
2013-04-08,-1.4846000000000001,13.92,-404.1,-0.3175,8.81
2013-04-09,-1.5158,13.19,-403.6,-0.6,8.9
2013-04-10,-1.5201,12.84,-407.37,-0.455,8.74
2013-04-11,-1.5733,12.36,-410.83,-0.69,8.91
2013-04-12,-1.5586,12.24,-412.74,-0.71,8.79
2013-04-15,-1.4948000000000001,12.06,-409.01,-0.67,8.79
2013-04-16,-1.4618,17.27,-402.52,-0.505,8.92
2013-04-17,-1.4965,13.96,-404.78,-0.49,8.79
2013-04-18,-1.4691,16.51,-401.83,-0.725,9.06
2013-04-19,-1.4588,17.56,-400.38,-0.73,9.05
2013-04-22,-1.4751,14.97,-405.97,-0.89,9.15
2013-04-23,-1.4712,14.39,-406.36,-0.7525,9.06
2013-04-24,-1.4808,13.48,-405.51,-0.73,8.93
2013-04-25,-1.4778000000000002,13.61,-408.69,-0.72,8.82
2013-04-26,-1.4830999999999999,13.62,-412.6,-0.47,8.6
2013-04-29,-1.4521,13.61,-410.65,-0.275,8.71
2013-04-30,-1.4628999999999999,13.71,-412.74,-0.2175,8.43
2013-05-01,-1.4643,13.52,-417.77,-0.235,8.38
2013-05-02,-1.4294,14.49,-417.23,-0.2575,8.53
2013-05-03,-1.4297,13.59,-417.12,-0.375,8.43
2013-05-06,-1.5224,12.85,-419.12,-0.6225,8.37
2013-05-07,-1.5468,12.66,-420.68,-0.6325,8.63
2013-05-08,-1.5578,12.83,-423.39,-0.56,8.65
2013-05-09,-1.5463,12.66,-426.87,-0.595,8.32
2013-05-10,-1.5906,13.13,-426.69,-0.925,8.66
2013-05-13,-1.6606,12.59,-422.76,-0.74,9.09
2013-05-14,-1.6831,12.55,-419.25,-0.6225,8.94
2013-05-15,-1.729,12.77,-421.31,-0.5575,9.24
2013-05-16,-1.6976,12.81,-421.33,-0.5725,9.29
2013-05-17,-1.6516,13.07,-421.46,-0.53,9.29
2013-05-20,-1.7087999999999999,12.45,-421.25,-0.625,9.67
2013-05-21,-1.7268,13.02,-422.3,-0.4425,9.18
2013-05-22,-1.6923,13.37,-422.34,-0.3475,9.06
2013-05-23,-1.7932,13.82,-422.35,-0.4025,9.41
2013-05-24,-1.7691999999999999,14.07,-413.45,-0.0125,9.41
2013-05-27,-1.7609000000000001,13.99,-413.78,0.285,9.42
2013-05-28,-1.7609000000000001,13.99,-414.54,0.4,9.42
2013-05-29,-1.877,14.48,-415.53,0.1625,9.55
2013-05-30,-1.8222,14.83,-411.45,0.23,9.59
2013-05-31,-1.8179000000000003,14.53,-409.89,0.3275,9.5
2013-06-03,-1.8349000000000002,16.3,-407.05,0.355,9.68
2013-06-04,-1.8279,16.28,-402.9,0.3825,9.73
2013-06-05,-1.8487999999999998,16.27,-405.35,-0.0075,9.66
2013-06-06,-1.8035999999999999,17.5,-400.26,-0.0525,9.63
2013-06-07,-1.7893000000000001,16.63,-397.74,0.2,9.84
2013-06-10,-1.8701,15.14,-396.2,0.3775,9.79
2013-06-11,-1.9000000000000004,15.44,-393.15,0.0725,9.81
2013-06-12,-1.8628,17.07,-385.68,0.4,9.86
2013-06-13,-1.9021000000000001,18.59,-385.7,0.51,10.41
2013-06-14,-1.8668999999999998,16.41,-381.69,1.2625,10.18
2013-06-17,-1.8594000000000002,17.15,-385.79,1.195,10.21
2013-06-18,-1.9197000000000002,16.8,-387.46,1.045,9.81
2013-06-19,-1.9233,16.61,-386.03,0.605,10.06
2013-06-20,-2.0463,16.64,-383.34,0.38,10.47
2013-06-21,-2.0877,20.49,-367.92,0.07,10.62
2013-06-24,-2.1634,18.9,-364.74,0.3625,10.84
2013-06-25,-2.1527,20.11,-357.81,0.445,11.21
2013-06-26,-2.2035,18.47,-358.86,0.7,10.74
2013-06-27,-2.1563999999999997,17.21,-365.43,0.72,10.77
2013-06-28,-2.1207000000000003,16.86,-372.61,0.82,10.46
2013-07-01,-2.1303,16.86,-381.14,0.7925,10.61
2013-07-02,-2.1251,16.37,-381.84,0.79,10.25
2013-07-03,-2.1219,16.44,-377.87,0.5725,10.38
2013-07-04,-2.1401000000000003,16.2,-370.03,0.82,10.57
2013-07-05,-2.1401000000000003,16.2,-374.09,0.9,10.43
2013-07-08,-2.3443,14.89,-372.27,0.9,10.54
2013-07-09,-2.2765000000000004,14.78,-367.63,0.9975,10.01
2013-07-10,-2.267,14.35,-370.38,1.12,10.05
2013-07-11,-2.2727,14.21,-371.61,1.4525,10.22
2013-07-12,-2.243,14.01,-382.68,1.765,10.18
2013-07-15,-2.2431,13.84,-383.7,1.755,10.31
2013-07-16,-2.2102999999999997,13.79,-386.53,1.3575,10.24
2013-07-17,-2.2089,14.42,-386.95,1.42,9.96
2013-07-18,-2.1902,13.78,-389.64,1.295,9.49
2013-07-19,-2.2258,13.77,-388.9,0.925,9.3
2013-07-22,-2.1857,12.54,-386.09,0.9,9.38
2013-07-23,-2.1783,12.29,-387.55,0.8375,8.72
2013-07-24,-2.1988000000000003,12.66,-393.69,0.815,8.68
2013-07-25,-2.2399,13.18,-392.68,0.76,8.95
2013-07-26,-2.2506000000000004,12.97,-391.06,0.7375,8.95
2013-07-29,-2.2497,12.72,-390.74,0.9025,9.07
2013-07-30,-2.2856,13.39,-387.64,1.0225,9.34
2013-07-31,-2.2974,13.39,-387.58,0.81,9.35
2013-08-01,-2.2673,13.45,-385.12,0.865,9.43
2013-08-02,-2.3813,12.94,-387.86,0.585,9.37
2013-08-05,-2.2986,11.98,-388.37,0.5425,9.22
2013-08-06,-2.3319,11.84,-388.79,0.545,9.29
2013-08-07,-2.3367,12.72,-384.73,0.505,9.2
2013-08-08,-2.2971,12.98,-381.37,0.6825,8.95
2013-08-09,-2.2876,12.73,-384.93,0.7975,8.79
2013-08-12,-2.2765999999999997,13.41,-386.96,0.6275,8.66
2013-08-13,-2.3147,12.81,-389.61,0.4725,8.67
2013-08-14,-2.389,12.31,-392.97,0.1,8.94
2013-08-15,-2.3875,13.04,-393.79,0.0575,8.93
2013-08-16,-2.4202,14.73,-390.79,0.1775,8.82
2013-08-19,-2.4865,14.37,-389.92,0.3375,8.81
2013-08-20,-2.5296,15.1,-384.55,0.345,9.11
2013-08-21,-2.4754,14.91,-379.38,0.56,9.28
2013-08-22,-2.5262,15.94,-376.19,0.5475,9.42
2013-08-23,-2.4966999999999997,14.76,-375.43,0.3975,9.37
2013-08-26,-2.4385,13.98,-379.73,0.3075,9.54
2013-08-27,-2.4213,14.99,-379.75,0.3,9.31
2013-08-28,-2.3527,16.77,-372.72,0.7,9.61
2013-08-29,-2.3706,16.49,-370.43,0.605,9.55
2013-08-30,-2.367,16.81,-374.96,0.4175,9.62
2013-09-02,-2.3852,17.01,-378.5,0.3825,9.690001
2013-09-03,-2.3852,17.01,-382.15,0.275,9.690001
2013-09-04,-2.4431000000000003,16.61,-380.41,0.285,9.62
2013-09-05,-2.4265999999999996,15.88,-382.05,0.3075,9.28
