,EUR,JPY,GBP,CHF,AUD,CAD,NZD,SEK,INR,IDR,ZAR,CNH,KRW
2012-10-08,1.2974,78.33,1.6082,0.9334,1.0166,0.9793,0.8163,6.6323,52.1925,9587.0,8.7917,6.2933,1112.1
2012-10-09,1.2925,78.3,1.6018,0.9375,1.0206,0.976,0.8199,6.6565,52.61,9611.0,8.871,6.2916,1111.5
2012-10-10,1.287,78.32,1.6011,0.9407,1.0236,0.9781,0.8178,6.6772,52.9875,9604.0,8.6627,6.292,1114.5
2012-10-11,1.2866,78.08,1.6016,0.9393,1.0277,0.9797,0.818,6.7369,52.89,9617.0,8.6749,6.284,1113.5
2012-10-12,1.2985,78.49,1.6071,0.9317,1.0289,0.9778,0.821,6.6798,52.6075,9598.0,8.6195,6.27,1109.9
2012-10-15,1.2948,78.58,1.6052,0.934,1.0235,0.9791,0.8149,6.7003,52.995,9613.0,8.7451,6.2665,1109.75
2012-10-16,1.3001,78.91,1.6105,0.9299,1.0278,0.9813,0.8159,6.6459,52.85,9585.0,8.7625,6.2643,1106.35
2012-10-17,1.3099,78.8,1.612,0.9243,1.0314,0.9859,0.8169,6.5955,52.845,9585.0,8.6878,6.2555,1105.15
2012-10-18,1.3091,79.1,1.6119,0.9241,1.0381,0.9789,0.821,6.56,53.0625,9624.0,8.5869,6.257,1103.75
2012-10-19,1.307,79.37,1.6056,0.9251,1.0368,0.9864,0.8202,6.5537,53.7113,9620.0,8.6618,6.2535,1102.95
2012-10-22,1.3042,79.69,1.6036,0.9278,1.0311,0.9942,0.8172,6.5852,53.685,9613.0,8.6078,6.2545,1104.55
2012-10-23,1.3028,79.8,1.6002,0.9288,1.0297,0.9951,0.816,6.6051,53.585,9625.0,8.7046,6.2508,1103.3
2012-10-24,1.2961,79.78,1.5983,0.9334,1.0315,0.9916,0.8124,6.6786,53.585,9623.0,8.7499,6.2495,1103.7
2012-10-25,1.3012,80.15,1.6069,0.9298,1.0384,0.9923,0.8238,6.6721,53.6125,9612.0,8.6936,6.2365,1095.5
2012-10-26,1.2929,79.96,1.6109,0.9358,1.0326,0.9952,0.8185,6.728,53.6125,9605.0,8.7398,6.2365,1097.06
2012-10-29,1.2905,79.66,1.6066,0.9369,1.0346,0.9994,0.8205,6.7285,54.0075,9622.0,8.6834,6.2475,1096.0
2012-10-30,1.2933,79.47,1.6048,0.9346,1.0366,1.0005,0.8217,6.6739,54.04,9628.0,8.6784,6.2463,1091.54
2012-10-31,1.2975,79.72,1.6091,0.9313,1.0379,0.9984,0.8211,6.6323,53.955,9626.0,8.6273,6.2425,1090.3
2012-11-01,1.294,79.98,1.6132,0.9332,1.0363,1.0004,0.8216,6.6656,53.8275,9621.0,8.6709,6.2435,1092.45
2012-11-02,1.2908,80.32,1.6098,0.9349,1.0389,0.9967,0.826,6.6794,53.6325,9628.0,8.6552,6.243,1090.9
2012-11-05,1.2792,80.34,1.6015,0.9434,1.0357,0.9958,0.8254,6.7062,54.345,9638.0,8.7852,6.2418,1092.35
2012-11-06,1.2784,80.08,1.5986,0.9443,1.0427,0.9956,0.8273,6.683,54.5975,9633.0,8.7385,6.2398,1090.85
2012-11-07,1.2868,80.28,1.6029,0.939,1.0468,0.9884,0.8295,6.6667,54.12,9640.0,8.6187,6.2345,1083.95
2012-11-08,1.2768,79.88,1.5985,0.9445,1.0416,0.9963,0.817,6.6861,54.44,9638.0,8.645,6.2355,1090.05
2012-11-09,1.2754,79.48,1.5984,0.9452,1.0422,0.9993,0.8172,6.686,54.4575,9635.0,8.6925,6.2318,1087.15
2012-11-12,1.2708,79.45,1.5897,0.9489,1.0416,0.9991,0.8162,6.7519,55.0425,9637.0,8.7134,6.2275,1089.75
2012-11-13,1.2688,79.29,1.5874,0.9497,1.0411,1.0009,0.8175,6.7747,55.0425,9634.0,8.7837,6.219,1090.15
2012-11-14,1.2733,79.9,1.5891,0.9458,1.0451,1.0002,0.8172,6.7751,55.0425,9633.0,8.7712,6.2155,1085.12
2012-11-15,1.2739,80.84,1.5845,0.945,1.0354,1.0025,0.8114,6.7975,54.88,9616.0,8.9355,6.2282,1087.35
2012-11-16,1.2758,81.12,1.5883,0.9441,1.0336,1.0002,0.8114,6.7717,54.885,9628.0,8.8742,6.2395,1091.81
2012-11-19,1.2763,81.28,1.5903,0.9445,1.0367,1.0001,0.8139,6.7749,54.985,9636.0,8.8498,6.2341,1087.08
2012-11-20,1.2788,81.18,1.5911,0.9418,1.0404,0.9971,0.8177,6.7464,55.0475,9641.0,8.859,6.2315,1082.57
2012-11-21,1.2763,82.07,1.59,0.9439,1.0363,0.9981,0.8141,6.7933,55.27,9648.0,8.914,6.2315,1082.65
2012-11-22,1.2847,82.54,1.5962,0.9377,1.0379,0.9963,0.8154,6.7198,55.1825,9643.0,8.9532,6.2308,1085.59
2012-11-23,1.2906,82.34,1.5962,0.9334,1.0412,0.9971,0.818,6.6566,55.39,9636.0,8.9174,6.2278,1086.25
2012-11-26,1.2972,82.18,1.6028,0.9283,1.0459,0.9922,0.8239,6.626,55.65,9608.0,8.8655,6.2258,1085.44
2012-11-27,1.2992,82.28,1.6044,0.9273,1.0472,0.9925,0.8227,6.5967,55.5825,9635.0,8.8436,6.2215,1084.07
2012-11-28,1.2923,81.87,1.6008,0.9315,1.0459,0.9939,0.8223,6.6993,55.5825,9635.0,8.8448,6.2255,1087.25
2012-11-29,1.2964,82.2,1.6019,0.9287,1.0459,0.9919,0.825,6.6432,55.1138,9623.0,8.7868,6.2145,1083.91
2012-11-30,1.302,82.63,1.6059,0.9253,1.0434,0.9926,0.8225,6.649,54.49,9612.0,8.773,6.2098,1082.85
2012-12-03,1.3032,82.32,1.6037,0.9251,1.0411,0.993,0.8205,6.6574,54.5525,9613.0,8.9059,6.2175,1082.72
2012-12-04,1.3071,81.95,1.6102,0.9253,1.0458,0.9942,0.8238,6.617,54.775,9616.0,8.8596,6.2108,1083.47
2012-12-05,1.3117,82.24,1.6108,0.9257,1.0477,0.9913,0.8257,6.5985,54.49,9635.0,8.7907,6.2135,1081.42
2012-12-06,1.3049,82.43,1.6084,0.9272,1.0458,0.9922,0.8286,6.6078,54.38,9633.0,8.7832,6.2098,1083.23
2012-12-07,1.2937,82.36,1.6047,0.9341,1.0479,0.9915,0.8318,6.6545,54.375,9638.0,8.6925,6.2098,1081.95
2012-12-10,1.2895,82.37,1.6023,0.9362,1.0483,0.9877,0.8335,6.6959,54.3675,9720.0,8.6686,6.2048,1078.76
2012-12-11,1.2942,82.39,1.6076,0.9349,1.048,0.9866,0.8354,6.6913,54.3625,9652.0,8.6821,6.2225,1076.6
2012-12-12,1.3003,82.79,1.6099,0.9321,1.0534,0.986,0.8402,6.638,54.27,9645.0,8.6645,6.2268,1075.07
2012-12-13,1.3087,83.52,1.6139,0.9261,1.0558,0.9834,0.8447,6.6534,54.2625,9685.0,8.6356,6.2209,1072.49
2012-12-14,1.3111,83.67,1.6133,0.9218,1.0554,0.9833,0.8451,6.6592,54.3375,9690.0,8.6441,6.22,1074.59
2012-12-17,1.3157,84.01,1.6191,0.9184,1.0534,0.9865,0.8437,6.6714,54.7175,9670.0,8.625,6.2165,1072.36
2012-12-18,1.3166,83.95,1.6204,0.918,1.0533,0.984,0.8425,6.6532,54.815,9705.0,8.5587,6.2108,1073.04
2012-12-19,1.3241,84.37,1.6274,0.9121,1.0526,0.9857,0.8404,6.6009,54.6813,9668.0,8.4628,6.2065,1072.58
2012-12-20,1.3213,83.93,1.6249,0.9139,1.0488,0.9884,0.8363,6.5562,54.8713,9695.0,8.5,6.2125,1074.43
2012-12-21,1.3199,83.98,1.6249,0.9144,1.044,0.9906,0.8284,6.5403,55.135,9810.0,8.5257,6.2215,1074.61
2012-12-24,1.3199,84.36,1.6182,0.9154,1.0415,0.9936,0.8223,6.5449,55.09,9658.0,8.5735,6.2255,1074.05
2012-12-25,1.3185,84.81,1.6137,0.9159,1.0371,0.9929,0.8215,6.5441,55.09,9658.0,8.5774,6.2255,1074.15
2012-12-26,1.3196,85.36,1.6131,0.9152,1.0367,0.9921,0.8215,6.514,54.8413,9680.0,8.5878,6.2315,1073.15
2012-12-27,1.325,85.65,1.6142,0.9127,1.0374,0.9925,0.821,6.5112,54.91,9680.0,8.5769,6.2328,1071.95
2012-12-28,1.3251,86.32,1.6124,0.9124,1.0389,0.9944,0.8213,6.5072,54.7775,9655.0,8.4969,6.2255,1069.9
2012-12-31,1.3191,86.1,1.6169,0.9153,1.0385,0.9941,0.823,6.5242,54.665,9638.0,8.4767,6.2189,1066.27
2013-01-01,1.322,86.73,1.6316,0.9158,1.0434,0.9941,0.8278,6.5084,54.7738,9638.0,8.4575,6.2215,1065.25
2013-01-02,1.3274,87.22,1.6313,0.9106,1.0475,0.9873,0.836,6.4525,54.3225,9690.0,8.4459,6.2048,1063.25
2013-01-03,1.3135,87.15,1.6223,0.9215,1.0499,0.9849,0.8342,6.5122,54.4775,9776.0,8.5254,6.2055,1061.78
2013-01-04,1.3008,88.08,1.6056,0.9292,1.0432,0.9907,0.8233,6.5476,55.0075,9700.0,8.6375,6.2145,1064.47
2013-01-07,1.3034,87.77,1.6041,0.9275,1.0477,0.9874,0.83,6.5567,55.05,9725.0,8.595,6.2138,1063.95
2013-01-08,1.3115,87.38,1.6091,0.9218,1.0483,0.9869,0.8355,6.5072,55.2353,9833.0,8.5898,6.2078,1063.25
2013-01-09,1.3077,87.48,1.6047,0.9245,1.0514,0.987,0.8393,6.5608,54.86,9828.0,8.5825,6.2025,1061.39
2013-01-10,1.3067,88.29,1.6025,0.9251,1.0565,0.9859,0.8409,6.5638,54.685,9760.0,8.5851,6.19,1060.01
2013-01-11,1.3272,89.05,1.6152,0.9157,1.0572,0.9839,0.8416,6.489,54.6225,9655.0,8.6679,6.1875,1055.3
2013-01-14,1.3378,89.39,1.6137,0.9131,1.056,0.9839,0.8404,6.4614,54.53,9670.0,8.7257,6.1855,1056.15
2013-01-15,1.3348,88.82,1.6073,0.9228,1.0554,0.9846,0.8414,6.4554,54.62,9715.0,8.7458,6.1928,1058.2
2013-01-16,1.328,88.11,1.6029,0.9309,1.0555,0.986,0.8395,6.5197,54.7475,9695.0,8.8681,6.1935,1058.94
2013-01-17,1.3292,88.6,1.599,0.9352,1.0509,0.9867,0.8399,6.5029,54.47,9651.0,8.7923,6.1908,1058.04
2013-01-18,1.3395,90.03,1.5987,0.9362,1.052,0.9874,0.8355,6.4946,53.8275,9640.0,8.855,6.1888,1057.09
2013-01-21,1.3321,89.6,1.5879,0.9331,1.0514,0.9913,0.836,6.5148,53.8638,9645.0,8.8932,6.1938,1062.65
2013-01-22,1.3361,89.09,1.5851,0.9311,1.0564,0.9918,0.8417,6.4949,53.64,9751.0,8.8442,6.1975,1062.31
2013-01-23,1.3299,88.3,1.582,0.9293,1.0552,0.9919,0.8421,6.522,53.7875,9742.0,8.8943,6.2038,1066.19
2013-01-24,1.3304,89.27,1.5831,0.9311,1.0516,1.0003,0.8413,6.5308,53.875,9625.0,9.0551,6.207,1068.15
2013-01-25,1.341,90.54,1.579,0.9281,1.0457,1.0032,0.8372,6.484,53.8,9675.0,9.0199,6.2138,1073.9
2013-01-28,1.3432,90.71,1.5719,0.9285,1.0404,1.0087,0.8337,6.4738,53.8563,9830.0,8.9699,6.2245,1090.3
2013-01-29,1.3438,90.67,1.5713,0.9254,1.0456,1.0055,0.8369,6.4293,53.6875,9771.0,9.1063,6.2235,1083.78
2013-01-30,1.3512,91.05,1.5764,0.9216,1.0465,1.0014,0.8366,6.36,53.43,9758.0,9.017,6.2138,1084.39
2013-01-31,1.3552,90.92,1.5826,0.9117,1.0396,1.0029,0.8362,6.3614,53.3125,9775.0,9.064,6.2155,1089.34
2013-02-01,1.3627,92.09,1.5874,0.909,1.0405,0.9979,0.8431,6.3204,53.2738,9750.0,8.939,6.2128,1096.13
2013-02-04,1.3627,92.74,1.571,0.9088,1.0424,0.997,0.8451,6.3062,52.9925,9670.0,8.8667,6.2138,1084.81
2013-02-05,1.347,92.21,1.573,0.9104,1.0415,0.999,0.8429,6.3385,53.2975,9680.0,8.9304,6.2165,1086.85
2013-02-06,1.3545,93.82,1.5644,0.9128,1.0323,0.9967,0.8425,6.3445,53.025,9697.0,8.8529,6.2155,1088.79
2013-02-07,1.3528,93.52,1.5663,0.9104,1.0328,0.9962,0.8367,6.353,53.2513,9710.0,8.8938,6.2218,1089.54
2013-02-08,1.3398,92.79,1.5719,0.9177,1.0306,0.9979,0.8355,6.4114,53.6225,9675.0,8.9433,6.2275,1095.6
2013-02-11,1.3372,92.63,1.5771,0.9177,1.0284,1.0058,0.8325,6.4351,53.675,9614.0,8.8778,6.2208,1091.68
2013-02-12,1.3381,94.22,1.5645,0.9209,1.025,1.0066,0.8359,6.4053,53.995,9644.0,8.9665,6.2208,1091.38
2013-02-13,1.3465,93.2,1.5657,0.9166,1.0347,1.0019,0.8422,6.362,53.835,9641.0,8.9066,6.2205,1086.59
2013-02-14,1.3387,93.45,1.5504,0.9208,1.0351,1.0008,0.8484,6.311,53.91,9632.0,8.8773,6.2208,1084.33
2013-02-15,1.3379,92.5,1.5541,0.921,1.0367,1.0005,0.8517,6.3191,53.9644,9663.0,8.8067,6.2175,1078.17
2013-02-18,1.3336,94.06,1.5477,0.9239,1.0294,1.0072,0.8428,6.3298,54.2225,9684.0,8.8422,6.2293,1082.78
2013-02-19,1.3337,93.47,1.5473,0.9237,1.0328,1.011,0.8438,6.3559,54.2225,9706.0,8.9323,6.2415,1081.02
2013-02-20,1.341,93.36,1.5427,0.9208,1.0356,1.0114,0.8405,6.3058,54.1193,9687.0,8.8591,6.2378,1078.77
2013-02-21,1.326,93.49,1.519,0.9285,1.0254,1.0172,0.8355,6.3484,54.445,9703.0,8.8994,6.2373,1085.8
2013-02-22,1.3213,93.27,1.5277,0.9295,1.0305,1.0176,0.8374,6.4066,54.34,9705.0,8.867,6.2353,1085.0
2013-02-25,1.3221,94.14,1.5139,0.9288,1.0285,1.0226,0.8372,6.3948,54.0225,9706.0,8.8738,6.2303,1086.39
2013-02-26,1.305,91.82,1.5181,0.932,1.0253,1.0245,0.831,6.478,54.1593,9707.0,8.8358,6.2293,1089.56
2013-02-27,1.3093,91.83,1.5098,0.931,1.0222,1.0254,0.8256,6.444,53.7225,9679.0,8.8264,6.2238,1085.93
2013-02-28,1.3143,92.35,1.5172,0.9296,1.0275,1.0218,0.8317,6.4344,54.135,9665.0,8.846,6.2203,1083.17
2013-03-01,1.3076,92.59,1.5169,0.936,1.0222,1.0304,0.8265,6.4553,54.4025,9679.0,9.0367,6.217,1085.17
2013-03-04,1.3009,93.43,1.5032,0.9431,1.0137,1.0297,0.8204,6.4401,55.015,9714.0,9.1108,6.2239,1092.48
2013-03-05,1.3048,93.18,1.5123,0.9406,1.0241,1.0261,0.8291,6.391,54.6188,9697.0,9.0634,6.2168,1086.88
2013-03-06,1.3051,93.29,1.5122,0.9418,1.0279,1.0268,0.8318,6.3772,54.7675,9710.0,9.0261,6.212,1083.61
2013-03-07,1.2995,93.97,1.4982,0.9481,1.0246,1.0314,0.8275,6.41,54.63,9698.0,9.1079,6.2078,1087.78
2013-03-08,1.3085,95.59,1.5014,0.9444,1.0258,1.031,0.8271,6.3558,54.3625,9698.0,9.1293,6.2035,1089.89
2013-03-11,1.3008,96.06,1.4937,0.9509,1.0234,1.0271,0.821,6.4041,54.2825,9688.0,9.0952,6.2065,1094.97
2013-03-12,1.3006,96.4,1.4895,0.9495,1.028,1.0275,0.8249,6.4088,54.3475,9693.0,9.1033,6.209,1096.39
2013-03-13,1.3062,95.48,1.496,0.9436,1.0333,1.0257,0.8274,6.3333,54.1375,9692.0,9.1367,6.2068,1098.49
2013-03-14,1.2957,96.19,1.4938,0.9542,1.0363,1.0267,0.8184,6.432,54.245,9706.0,9.2369,6.2125,1107.5
2013-03-15,1.3034,96.05,1.5143,0.945,1.0378,1.0212,0.823,6.4087,54.16,9703.0,9.1614,6.2085,1111.0
2013-03-18,1.2922,94.74,1.5093,0.9435,1.0363,1.0242,0.8243,6.4415,54.235,9716.0,9.2223,6.2088,1113.85
2013-03-19,1.2945,95.47,1.5108,0.947,1.0371,1.0225,0.8243,6.441,54.2425,9713.0,9.192,6.2079,1111.45
2013-03-20,1.2902,95.28,1.5099,0.947,1.0379,1.0269,0.8226,6.4545,54.3575,9730.0,9.246,6.2077,1114.49
2013-03-21,1.2932,95.89,1.5127,0.9447,1.037,1.0254,0.8266,6.4607,54.26,9727.0,9.3212,6.2055,1115.75
2013-03-22,1.2901,94.59,1.5184,0.9457,1.0432,1.0264,0.8324,6.4818,54.365,9748.0,9.3224,6.2058,1119.24
2013-03-25,1.2997,94.62,1.5232,0.9405,1.0455,1.0231,0.8347,6.4787,54.13,9743.0,9.2653,6.2035,1111.1
2013-03-26,1.286,94.25,1.5182,0.9492,1.0479,1.0199,0.8361,6.5113,54.3088,9738.0,9.2815,6.2045,1107.16
2013-03-27,1.2825,94.72,1.515,0.9507,1.047,1.0168,0.8382,6.4992,54.3088,9727.0,9.2902,6.2075,1112.15
2013-03-28,1.2789,94.19,1.5158,0.9529,1.0432,1.017,0.8376,6.5212,54.3375,9718.0,9.25,6.209,1113.05
2013-03-29,1.2812,94.05,1.519,0.9499,1.0417,1.0159,0.8365,6.5268,54.3375,9740.0,9.2495,6.2045,1110.8
2013-04-01,1.2815,93.44,1.5207,0.9493,1.0407,1.017,0.8361,6.5172,54.3375,9739.0,9.2302,6.203,1114.5
2013-04-02,1.2855,92.87,1.5237,0.946,1.0461,1.0147,0.8405,6.4805,54.2993,9740.0,9.1873,6.198,1117.3
2013-04-03,1.2803,93.43,1.5109,0.9514,1.0467,1.0145,0.8429,6.5012,54.3725,9745.0,9.2358,6.1965,1118.06
2013-04-04,1.28,95.6,1.5042,0.9494,1.0413,1.0154,0.8379,6.5494,54.83,9767.0,9.2519,6.2035,1127.38
2013-04-05,1.2908,96.33,1.5205,0.9424,1.0419,1.0139,0.8408,6.5111,54.79,9757.0,9.1603,6.2005,1132.1
2013-04-08,1.2995,98.85,1.5315,0.9352,1.0389,1.0178,0.8437,6.4373,54.6463,9755.0,9.0692,6.202,1140.6
2013-04-09,1.3019,98.96,1.5264,0.9362,1.042,1.0171,0.8484,6.4157,54.505,9733.0,8.9929,6.195,1139.95
2013-04-10,1.3104,99.36,1.5334,0.9308,1.0514,1.0148,0.8541,6.3816,54.4962,9691.0,8.9378,6.186,1129.75
2013-04-11,1.3078,99.63,1.5356,0.9317,1.0557,1.0135,0.8622,6.3653,54.4962,9705.0,8.8985,6.1885,1128.05
2013-04-12,1.3065,99.29,1.5373,0.9321,1.0541,1.0116,0.8609,6.3582,54.5312,9702.0,8.9331,6.187,1130.9
2013-04-15,1.3075,98.16,1.5334,0.9296,1.0432,1.0201,0.8495,6.3886,54.6138,9710.0,9.026,6.1855,1118.1
2013-04-16,1.3049,97.76,1.5302,0.9314,1.0346,1.0249,0.8455,6.417,54.35,9729.0,9.2135,6.187,1116.15
2013-04-17,1.3159,98.11,1.5319,0.9236,1.0353,1.0244,0.8461,6.4322,53.99,9710.0,9.1433,6.1775,1118.3
2013-04-18,1.3054,97.99,1.5252,0.9311,1.0324,1.0249,0.8463,6.4976,54.0365,9719.0,9.1692,6.18,1123.16
2013-04-19,1.3074,99.3,1.5339,0.9314,1.0356,1.0233,0.8468,6.5174,54.0365,9708.0,9.1479,6.1745,1118.3
2013-04-22,1.3038,99.7,1.522,0.9343,1.0258,1.0263,0.8414,6.5128,54.2075,9715.0,9.3081,6.179,1121.45
2013-04-23,1.2992,98.64,1.5224,0.9388,1.0238,1.0278,0.8371,6.611,54.3675,9725.0,9.2895,6.1782,1121.3
2013-04-24,1.2991,99.5,1.5251,0.9451,1.0259,1.0262,0.8466,6.6327,54.3675,9719.0,9.2135,6.1727,1118.97
2013-04-25,1.3033,99.21,1.5291,0.946,1.03,1.0239,0.8522,6.6068,54.1975,9719.0,9.1112,6.1674,1112.25
2013-04-26,1.3038,98.59,1.5443,0.9435,1.0301,1.0199,0.8522,6.579,54.2925,9724.0,9.1331,6.1658,1111.25
2013-04-29,1.3092,97.85,1.5533,0.9397,1.0335,1.0145,0.8529,6.5365,54.265,9722.0,9.0636,6.1629,1107.41
2013-04-30,1.3079,97.81,1.5496,0.9372,1.0358,1.0119,0.8555,6.5471,53.97,9723.0,8.9782,6.163,1103.95
2013-05-01,1.3172,97.45,1.5539,0.9308,1.0363,1.0064,0.8572,6.4794,53.97,9732.0,8.9946,6.1645,1102.55
2013-05-02,1.3163,97.24,1.5558,0.9289,1.0236,1.0083,0.8475,6.4995,53.6875,9731.0,9.0505,6.1575,1101.75
2013-05-03,1.3106,98.22,1.5533,0.9337,1.0249,1.0124,0.8509,6.5128,53.9625,9739.0,8.9572,6.1564,1096.27
2013-05-06,1.3115,99.39,1.5565,0.937,1.0264,1.0082,0.8532,6.5131,54.0575,9738.0,8.9485,6.1784,1095.75
2013-05-07,1.3081,99.1,1.5528,0.9385,1.0198,1.0077,0.8497,6.533,54.165,9741.0,9.0197,6.1608,1090.05
2013-05-08,1.3096,98.85,1.548,0.9399,1.0187,1.0057,0.8393,6.5289,54.1463,9726.0,9.0441,6.1416,1086.46
2013-05-09,1.3168,98.83,1.5554,0.9347,1.0237,1.0017,0.8452,6.4854,54.22,9729.0,8.9927,6.1375,1090.57
2013-05-10,1.3036,101.37,1.5433,0.954,1.0053,1.0091,0.835,6.5711,54.586,9696.0,9.061,6.1438,1107.25
2013-05-13,1.2962,101.63,1.536,0.9583,0.9981,1.0121,0.8297,6.6133,54.99,9740.0,9.0962,6.1456,1111.55
2013-05-14,1.3001,101.38,1.5304,0.9532,0.9973,1.0102,0.8288,6.6428,54.6025,9740.0,9.1669,6.1413,1108.29
2013-05-15,1.2906,102.37,1.5232,0.969,0.9878,1.0192,0.8196,6.6782,54.7038,9751.0,9.2477,6.1436,1115.08
2013-05-16,1.286,102.44,1.5214,0.9702,0.982,1.018,0.8173,6.6814,54.85,9810.0,9.2805,6.149,1118.8
2013-05-17,1.2875,102.51,1.5241,0.9656,0.9742,1.0232,0.8112,6.6692,54.8775,9780.0,9.4047,6.142,1117.6
2013-05-20,1.2864,102.53,1.5201,0.9691,0.9778,1.0277,0.8132,6.6836,55.0125,9757.0,9.4076,6.1372,1116.3
2013-05-21,1.2878,102.74,1.5228,0.9675,0.9809,1.0263,0.8187,6.6484,55.0475,9766.0,9.467,6.128,1112.3
2013-05-22,1.2934,102.8,1.5143,0.9697,0.9769,1.0278,0.8142,6.6111,55.4187,9767.0,9.5594,6.1285,1113.47
2013-05-23,1.2865,101.94,1.5047,0.9707,0.9628,1.0376,0.8027,6.666,55.8425,9805.0,9.6408,6.1342,1128.4
2013-05-24,1.2928,101.6,1.5093,0.968,0.9659,1.0345,0.8075,6.6678,55.539,9775.0,9.5519,6.1264,1126.2
2013-05-27,1.294,101.01,1.5143,0.9598,0.9651,1.0319,0.8101,6.6356,55.59,9798.0,9.6098,6.1168,1122.3
2013-05-28,1.2903,102.25,1.5089,0.9704,0.9675,1.0351,0.8112,6.6563,55.838,9843.0,9.6967,6.119,1126.25
2013-05-29,1.2862,101.7,1.5051,0.9721,0.957,1.0398,0.8073,6.686,56.2767,9903.0,9.8395,6.1288,1132.84
2013-05-30,1.2964,100.84,1.5158,0.9599,0.9665,1.0352,0.8111,6.6414,56.14,9831.0,9.8078,6.134,1129.1
2013-05-31,1.3033,100.62,1.5209,0.9537,0.9605,1.0333,0.8033,6.5875,56.5681,9933.0,10.1803,6.1464,1130.73
2013-06-03,1.303,100.23,1.526,0.9562,0.9635,1.0357,0.7967,6.5972,56.6362,9909.0,10.0119,6.135,1130.5
2013-06-04,1.3066,100.29,1.5294,0.9497,0.9672,1.0327,0.8019,6.5502,56.6925,9886.0,9.7395,6.1336,1123.75
2013-06-05,1.3079,99.73,1.5336,0.9472,0.9582,1.0346,0.8008,6.5826,56.5,9873.0,9.8691,6.1277,1116.9
2013-06-06,1.3119,99.27,1.544,0.9411,0.9491,1.0338,0.7962,6.5709,56.8275,9905.0,10.0253,6.1316,1114.68
2013-06-07,1.3246,96.59,1.5591,0.9287,0.9508,1.0269,0.7979,6.5404,56.97,9958.0,9.9354,6.1369,1118.43
2013-06-10,1.321,98.39,1.5517,0.9377,0.9438,1.0199,0.7873,6.5807,57.725,10110.0,10.159,6.1462,1129.44
2013-06-11,1.3268,98.18,1.5544,0.9323,0.9344,1.0226,0.782,6.5946,58.93,10115.0,10.2485,6.1472,1135.54
2013-06-12,1.3307,96.8,1.5658,0.9261,0.9511,1.0183,0.7939,6.5487,58.02,9958.0,9.9633,6.1439,1129.9
2013-06-13,1.3346,94.21,1.5664,0.9188,0.9497,1.0188,0.7949,6.5216,58.295,9880.0,10.0319,6.1445,1133.65
2013-06-14,1.3324,95.11,1.5654,0.9255,0.9599,1.0169,0.8051,6.4719,57.6575,9880.0,9.8502,6.1326,1127.1
2013-06-17,1.3347,95.0,1.5714,0.9217,0.9607,1.0161,0.8085,6.4432,57.6085,9883.0,9.8925,6.1287,1126.1
2013-06-18,1.3373,95.1,1.5696,0.9219,0.9482,1.019,0.7969,6.4716,58.488,9985.0,9.9955,6.1337,1131.22
2013-06-19,1.3392,95.03,1.5653,0.92,0.9501,1.0216,0.7995,6.4137,58.745,10065.0,10.0022,6.128,1130.7
2013-06-20,1.3225,98.09,1.5446,0.932,0.9196,1.0329,0.78,6.4819,59.84,10075.0,10.2846,6.1285,1151.75
2013-06-21,1.3224,97.98,1.5487,0.9287,0.9229,1.0381,0.7776,6.5812,59.275,9938.0,10.2119,6.1308,1154.85
2013-06-24,1.3111,98.33,1.5376,0.935,0.9174,1.0504,0.7721,6.6919,59.675,9935.0,10.2392,6.1397,1163.7
2013-06-25,1.3144,97.41,1.5445,0.9333,0.9279,1.0476,0.7782,6.7045,59.615,9940.0,9.9786,6.142,1158.47
2013-06-26,1.3074,97.56,1.5406,0.9385,0.9295,1.0478,0.7761,6.7189,59.8475,10015.0,10.0562,6.1438,1153.27
2013-06-27,1.3036,98.18,1.5329,0.9431,0.9314,1.0438,0.7829,6.738,60.215,9930.0,10.0478,6.1475,1147.65
2013-06-28,1.3047,98.83,1.5252,0.9461,0.926,1.0472,0.7813,6.713,59.5325,9925.0,9.9593,6.137,1141.69
2013-07-01,1.3045,99.6,1.5209,0.9451,0.9156,1.0523,0.7746,6.6709,59.0875,9994.0,9.89,6.1327,1134.06
2013-07-02,1.3057,99.7,1.5222,0.9466,0.9186,1.0512,0.7795,6.6625,59.44,9965.0,9.9162,6.1291,1133.92
2013-07-03,1.2929,100.11,1.5163,0.9511,0.9067,1.0555,0.7728,6.7445,60.2625,10003.0,10.0858,6.1337,1145.0
2013-07-04,1.299,99.72,1.5249,0.9495,0.9104,1.0518,0.778,6.6998,60.2375,9944.0,10.0669,6.1284,1139.38
2013-07-05,1.2883,100.29,1.5004,0.959,0.916,1.0527,0.7822,6.705,60.4762,10023.0,10.0364,6.1332,1142.83
2013-07-08,1.2831,101.15,1.4887,0.965,0.9063,1.0568,0.7734,6.8592,60.9375,9973.0,10.2655,6.138,1151.66
2013-07-09,1.2876,101.16,1.4955,0.9672,0.9175,1.0537,0.7859,6.78,60.12,9965.0,10.0952,6.1349,1140.21
2013-07-10,1.281,100.46,1.4899,0.9691,0.9211,1.051,0.787,6.8018,60.141,9970.0,9.9827,6.1376,1136.25
2013-07-11,1.3029,99.3,1.5071,0.9527,0.9232,1.0384,0.7899,6.6739,59.88,9975.0,9.9569,6.1386,1125.41
2013-07-12,1.3039,99.11,1.513,0.9505,0.9153,1.0368,0.7854,6.6664,60.1777,10006.0,10.0467,6.1419,1125.85
