,EUR,JPY,GBP,CHF,AUD,CAD,NZD,SEK,ZAR,CNH
2024-08-06,1.0908,144.9,1.2688,0.8545,0.6482,1.384,0.592,10.5803,18.5225,7.149
2024-08-07,1.0918,147.2,1.2716,0.8627,0.657,1.3744,0.6023,10.4351,18.3302,7.1882
2024-08-08,1.0925,146.11,1.269,0.8579,0.6552,1.3749,0.5993,10.5148,18.4157,7.1722
2024-08-09,1.0917,146.61,1.2761,0.8651,0.6578,1.373,0.6001,10.5176,18.3363,7.1744
2024-08-12,1.0927,147.42,1.276,0.8684,0.66,1.372,0.6028,10.5337,18.2244,7.1811
2024-08-13,1.0923,147.54,1.2785,0.867,0.6595,1.3739,0.6036,10.5451,18.1878,7.1669
2024-08-14,1.1022,146.87,1.2843,0.8627,0.6634,1.3703,0.6023,10.4034,18.0522,7.1359
2024-08-15,1.101,147.23,1.2854,0.8663,0.6625,1.3709,0.6008,10.4598,18.0021,7.1603
2024-08-16,1.1027,147.63,1.2944,0.8661,0.6669,1.368,0.6054,10.4404,17.8738,7.1631
2024-08-19,1.1037,146.35,1.295,0.8653,0.669,1.3683,0.6069,10.4222,17.8274,7.1402
2024-08-20,1.1082,146.45,1.3004,0.8595,0.6732,1.361,0.6141,10.2604,17.7919,7.143
2024-08-21,1.1125,146.18,1.3041,0.8555,0.6742,1.36,0.6142,10.2336,17.8104,7.1333
2024-08-22,1.1145,145.76,1.3121,0.8514,0.6737,1.3583,0.6156,10.2174,17.9518,7.1358
2024-08-23,1.1192,144.37,1.3214,0.8479,0.6795,1.3509,0.6233,10.1804,17.7037,7.1162
2024-08-26,1.1172,144.04,1.3199,0.8465,0.6777,1.35,0.6208,10.2132,17.7326,7.1178
2024-08-27,1.1166,144.78,1.3216,0.8466,0.6781,1.3464,0.6225,10.1955,17.7616,7.1303
2024-08-28,1.1125,144.41,1.3218,0.8433,0.6787,1.3463,0.6243,10.1927,17.7657,7.1308
2024-08-29,1.1097,144.49,1.3194,0.8433,0.6821,1.3453,0.6279,10.206,17.6812,7.0864
2024-08-30,1.1048,146.17,1.3127,0.8496,0.6765,1.3492,0.6249,10.2748,17.8183,7.09
2024-09-02,1.1067,146.81,1.3136,0.8504,0.6777,1.3497,0.6225,10.2576,17.9003,7.1139
2024-09-03,1.1036,146.03,1.3116,0.8519,0.6731,1.3546,0.6186,10.309,17.9735,7.1262
2024-09-04,1.1053,145.07,1.3113,0.8498,0.6715,1.355,0.6188,10.3138,17.907,7.1206
2024-09-05,1.1099,143.49,1.3167,0.8462,0.6727,1.3511,0.6209,10.2781,17.8027,7.097
2024-09-06,1.1084,142.3,1.3129,0.843,0.6671,1.3573,0.6176,10.3011,17.8505,7.0948
2024-09-09,1.104,143.67,1.308,0.8489,0.6652,1.3566,0.6132,10.3834,17.9249,7.1244
2024-09-10,1.104,143.04,1.3099,0.8476,0.6672,1.3568,0.6162,10.3538,17.8858,7.1271
2024-09-11,1.1049,141.58,1.3089,0.8463,0.6671,1.358,0.6148,10.3513,17.8568,7.1162
2024-09-12,1.1022,142.62,1.3051,0.8539,0.6683,1.3573,0.6136,10.3601,18.0064,7.1279
2024-09-13,1.1075,140.85,1.3124,0.8488,0.6704,1.3585,0.6157,10.233,17.7202,7.1004
2024-09-16,1.1122,140.13,1.3193,0.8448,0.6742,1.3576,0.6189,10.1795,17.6587,7.0929
2024-09-17,1.1134,140.67,1.3212,0.8448,0.6757,1.3594,0.62,10.1649,17.6321,7.0951
2024-09-18,1.113,141.61,1.3212,0.8431,0.6786,1.3588,0.6224,10.1759,17.5603,7.0863
2024-09-19,1.117,142.83,1.3265,0.8456,0.6835,1.354,0.6265,10.1304,17.4181,7.0647
2024-09-20,1.1162,143.85,1.3321,0.85,0.6807,1.3569,0.6238,10.1693,17.4261,7.0421
2024-09-23,1.1113,143.37,1.33,0.8497,0.6825,1.3552,0.625,10.2324,17.3855,7.059
2024-09-24,1.1128,143.94,1.3367,0.8479,0.6847,1.351,0.6279,10.1421,17.3305,7.0322
2024-09-25,1.1187,144.28,1.3368,0.8493,0.6877,1.3434,0.6315,10.1126,17.2106,7.0255
2024-09-26,1.1154,144.36,1.3379,0.8478,0.6886,1.3466,0.6306,10.1316,17.1888,6.9956
2024-09-27,1.1162,142.21,1.3374,0.8406,0.6903,1.3516,0.6342,10.0928,17.1151,6.9816
2024-09-30,1.119,142.6,1.3407,0.8443,0.6917,1.3526,0.6349,10.1108,17.1837,6.9923
2024-10-01,1.1087,143.74,1.3324,0.8468,0.6901,1.3528,0.6311,10.2092,17.3078,7.0256
2024-10-02,1.1067,144.79,1.3278,0.8484,0.6901,1.3482,0.6287,10.2497,17.3866,7.0296
2024-10-03,1.1043,146.83,1.3118,0.8503,0.6846,1.3533,0.6221,10.292,17.4781,7.0455
2024-10-04,1.0974,148.7,1.3122,0.8584,0.6795,1.3576,0.6159,10.3674,17.4885,7.0984
2024-10-07,1.0965,148.64,1.3064,0.8574,0.6783,1.3589,0.6137,10.3742,17.403,7.0695
2024-10-08,1.0985,147.88,1.3101,0.8562,0.6733,1.364,0.6118,10.3338,17.4583,7.0549
2024-10-09,1.0966,148.6,1.3092,0.8571,0.6734,1.3672,0.6077,10.3669,17.6173,7.0734
2024-10-10,1.0939,148.85,1.3092,0.8585,0.6724,1.3737,0.6078,10.3965,17.5618,7.0869
2024-10-11,1.0937,149.13,1.3067,0.8572,0.675,1.3762,0.611,10.3737,17.4212,7.0711
2024-10-14,1.0923,149.52,1.3058,0.8608,0.6719,1.3796,0.6079,10.4209,17.5303,7.0927
2024-10-15,1.0903,149.14,1.3082,0.8618,0.6709,1.3813,0.6088,10.3724,17.6323,7.1276
2024-10-16,1.089,149.38,1.3015,0.8623,0.6681,1.379,0.607,10.4249,17.5795,7.1258
2024-10-17,1.0864,149.62,1.3007,0.8637,0.6696,1.3781,0.6069,10.5063,17.7179,7.1358
2024-10-18,1.0867,149.53,1.3052,0.8648,0.6706,1.3799,0.6071,10.521,17.6072,7.1181
2024-10-21,1.0847,149.95,1.3022,0.8642,0.6682,1.3824,0.6051,10.537,17.6173,7.1248
2024-10-22,1.0829,150.85,1.2977,0.8657,0.6684,1.3832,0.6054,10.538,17.581,7.134
