,EUR,JPY,GBP,CHF,AUD,CAD,NZD,SEK,ZAR,CNH
2016-03-04,1.0879,113.94,1.407,0.9969,0.7332,1.3435,0.6698,8.6016,15.6892,6.5437
2016-03-07,1.101,113.88,1.4226,0.9935,0.7422,1.3325,0.6817,8.4822,15.3111,6.5031
2016-03-08,1.0953,113.48,1.4144,0.9993,0.7399,1.3368,0.6755,8.5128,15.3742,6.5197
2016-03-09,1.1017,112.89,1.4221,0.9934,0.743,1.3351,0.6745,8.5068,15.4383,6.5096
2016-03-10,1.0963,112.33,1.4228,1.002,0.7492,1.3385,0.6785,8.485,15.4151,6.5157
2016-03-11,1.0978,113.49,1.4229,0.9976,0.7477,1.3278,0.6666,8.4482,15.204,6.5171
2016-03-14,1.1151,113.79,1.4394,0.9822,0.7559,1.3215,0.6738,8.3508,15.2132,6.4845
2016-03-15,1.1113,113.65,1.4356,0.9873,0.7543,1.3247,0.6715,8.3574,15.3601,6.4934
2016-03-16,1.1085,113.11,1.4159,0.9886,0.7454,1.3386,0.6644,8.3439,15.6509,6.5105
2016-03-17,1.1088,113.59,1.4114,0.9887,0.7457,1.3366,0.6616,8.3369,16.0851,6.5224
2016-03-18,1.1324,111.3,1.4346,0.9697,0.7633,1.3001,0.6818,8.1782,15.4884,6.4748
2016-03-21,1.1273,111.53,1.4449,0.9704,0.7612,1.3003,0.6806,8.2338,15.2828,6.4653
2016-03-22,1.1283,111.43,1.4421,0.9688,0.7623,1.303,0.679,8.2141,15.3539,6.4773
2016-03-23,1.1213,111.65,1.4279,0.9709,0.7594,1.3073,0.6744,8.2538,15.2575,6.4939
2016-03-24,1.1195,112.67,1.419,0.9731,0.759,1.3071,0.6711,8.2601,15.2733,6.5022
2016-03-25,1.1168,112.63,1.4138,0.9741,0.7509,1.3253,0.6691,8.2942,15.4993,6.5219
2016-03-28,1.1164,113.12,1.4132,0.9761,0.7509,1.3273,0.6693,8.3057,15.4593,6.5262
2016-03-29,1.1163,113.55,1.4162,0.9769,0.7531,1.325,0.6702,8.2952,15.4445,6.5218
2016-03-30,1.1205,113.65,1.4263,0.9741,0.7521,1.3178,0.6738,8.2821,15.5132,6.5173
2016-03-31,1.1323,112.32,1.4406,0.9634,0.7665,1.3031,0.6928,8.1622,15.0078,6.4832
2016-04-01,1.1378,112.35,1.4404,0.962,0.7682,1.2953,0.6926,8.1094,14.7798,6.4677
2016-04-04,1.1393,111.74,1.4224,0.9586,0.7676,1.3031,0.6896,8.1232,14.725,6.4717
2016-04-05,1.1363,111.69,1.4229,0.9611,0.7612,1.3067,0.6849,8.1398,14.7594,6.4808
2016-04-06,1.1359,110.32,1.4205,0.9585,0.754,1.3145,0.6772,8.1512,14.9738,6.4815
2016-04-07,1.1349,110.31,1.4072,0.9601,0.7539,1.3185,0.6783,8.1658,15.1985,6.4916
2016-04-08,1.1373,108.34,1.4077,0.9572,0.7553,1.3106,0.6807,8.1554,15.2061,6.4831
2016-04-11,1.14,108.21,1.4126,0.9533,0.7551,1.2986,0.681,8.1462,15.005,6.4827
2016-04-12,1.1391,108.22,1.4235,0.9565,0.7568,1.298,0.684,8.1482,14.7528,6.4813
2016-04-13,1.1409,108.31,1.4317,0.9535,0.7661,1.2864,0.689,8.0788,14.6759,6.4708
2016-04-14,1.1303,109.24,1.4248,0.963,0.766,1.2802,0.6915,8.1094,14.7247,6.485
2016-04-15,1.1259,109.23,1.4131,0.9656,0.7703,1.284,0.6862,8.1432,14.5157,6.4936
2016-04-18,1.1309,108.23,1.4224,0.9666,0.7644,1.2933,0.6891,8.1214,14.626,6.4869
2016-04-19,1.1305,108.33,1.4195,0.9653,0.7705,1.2897,0.6934,8.1268,14.607,6.489
2016-04-20,1.1335,109.37,1.4368,0.9636,0.779,1.2727,0.7033,8.1021,14.3012,6.4739
2016-04-21,1.1368,109.22,1.4377,0.9609,0.781,1.2675,0.7005,8.0679,14.2071,6.472
2016-04-22,1.1311,109.75,1.4376,0.9718,0.781,1.2651,0.6964,8.1094,14.2539,6.4824
2016-04-25,1.1235,111.7,1.4414,0.9778,0.7708,1.2681,0.6858,8.1541,14.4242,6.5036
2016-04-26,1.1255,111.08,1.4453,0.9746,0.7714,1.2684,0.687,8.1341,14.5005,6.5074
2016-04-27,1.1284,110.89,1.4564,0.975,0.7738,1.2648,0.6887,8.1178,14.4656,6.5049
2016-04-28,1.1309,111.24,1.4607,0.9727,0.7606,1.2591,0.6856,8.1062,14.424,6.5062
2016-04-29,1.1347,108.05,1.4551,0.9669,0.7619,1.2582,0.6959,8.0691,14.3968,6.4853
2016-05-02,1.1449,106.31,1.4614,0.9583,0.7606,1.2568,0.6978,8.0304,14.1845,6.4944
2016-05-03,1.1479,106.62,1.4627,0.9587,0.7631,1.2544,0.7006,7.9976,14.2239,6.4836
2016-05-04,1.1581,105.83,1.4672,0.9478,0.7562,1.2569,0.699,7.9386,14.4569,6.4907
2016-05-05,1.1484,106.72,1.448,0.9561,0.7473,1.2769,0.689,8.0712,14.7871,6.5148
2016-05-06,1.1426,107.28,1.4462,0.9642,0.7476,1.2845,0.6879,8.1061,15.087,6.5187
2016-05-09,1.1402,107.13,1.4432,0.9711,0.7362,1.2933,0.6829,8.1369,14.9396,6.5152
2016-05-10,1.139,108.0,1.4443,0.9693,0.735,1.292,0.6826,8.1368,14.9759,6.5284
2016-05-11,1.1363,109.17,1.4423,0.9752,0.7336,1.2969,0.6732,8.1551,15.3011,6.5441
2016-05-12,1.1395,108.76,1.4424,0.9746,0.7365,1.2875,0.6807,8.1487,15.1899,6.5342
2016-05-13,1.1392,109.23,1.4449,0.9708,0.733,1.2848,0.6819,8.1618,15.0122,6.5468
2016-05-16,1.1307,108.58,1.4359,0.9749,0.7255,1.2927,0.6774,8.2499,15.4823,6.553
2016-05-17,1.1324,108.82,1.4351,0.9765,0.7292,1.2914,0.6796,8.2384,15.5663,6.5465
2016-05-18,1.1321,109.52,1.4476,0.9787,0.7324,1.2918,0.6802,8.2569,15.6805,6.5457
2016-05-19,1.1273,109.44,1.4481,0.9841,0.7282,1.2962,0.6774,8.2875,15.7908,6.5583
2016-05-20,1.1203,109.93,1.4636,0.9895,0.7196,1.31,0.6749,8.3541,15.8549,6.5667
2016-05-23,1.1217,110.11,1.4504,0.9912,0.7226,1.3136,0.6757,8.32,15.6935,6.5638
2016-05-24,1.1207,109.46,1.447,0.9902,0.7212,1.3157,0.6779,8.3334,15.6737,6.5626
2016-05-25,1.1182,109.61,1.4601,0.9913,0.7157,1.3167,0.6727,8.3287,15.6638,6.5648
2016-05-26,1.1144,110.21,1.4661,0.9914,0.7207,1.3113,0.6766,8.3125,15.7502,6.5652
2016-05-27,1.118,110.0,1.4697,0.9913,0.7222,1.2946,0.6741,8.3043,15.5456,6.5613
2016-05-30,1.1117,110.39,1.4619,0.994,0.7184,1.3018,0.6709,8.3467,15.6774,6.5728
2016-05-31,1.114,111.11,1.4602,0.9929,0.7184,1.305,0.6697,8.3268,15.7665,6.5905
2016-06-01,1.1152,111.08,1.4619,0.9902,0.7244,1.3052,0.6733,8.3338,15.8141,6.5871
2016-06-02,1.1158,109.54,1.4446,0.99,0.7258,1.3078,0.6802,8.3278,15.6701,6.5887
2016-06-03,1.1199,108.96,1.4431,0.9867,0.7213,1.3101,0.6794,8.3044,15.58,6.5883
2016-06-06,1.1351,106.44,1.4518,0.9769,0.7352,1.2946,0.6939,8.1553,15.08,6.5443
2016-06-07,1.1335,107.14,1.4393,0.9751,0.7352,1.2959,0.6922,8.1556,15.0758,6.5707
2016-06-08,1.136,107.76,1.4589,0.9669,0.7446,1.2782,0.6956,8.1198,14.8454,6.5715
2016-06-09,1.1373,107.05,1.4569,0.9624,0.7458,1.2694,0.7001,8.1177,14.8382,6.5764
2016-06-10,1.1343,106.49,1.4466,0.9619,0.7437,1.2726,0.7106,8.1504,14.8384,6.5779
2016-06-13,1.126,106.85,1.4261,0.9647,0.7393,1.2745,0.7054,8.2988,15.2475,6.6093
2016-06-14,1.127,106.01,1.4158,0.9658,0.7402,1.2781,0.7067,8.281,15.1978,6.5989
2016-06-15,1.1222,105.91,1.4165,0.9658,0.7341,1.2848,0.7003,8.3118,15.3569,6.6036
2016-06-16,1.1224,106.3,1.4195,0.9644,0.7396,1.2848,0.7035,8.3291,15.238,6.5971
2016-06-17,1.1212,104.3,1.4127,0.9657,0.7357,1.3003,0.7043,8.3722,15.373,6.6024
2016-06-20,1.1281,104.29,1.4355,0.9613,0.7394,1.2868,0.7043,8.3256,15.09,6.6029
2016-06-21,1.1327,104.53,1.4624,0.9598,0.7447,1.2818,0.7112,8.2389,14.891,6.5902
2016-06-22,1.1325,104.59,1.4751,0.9588,0.7493,1.2781,0.7143,8.2261,14.663,6.5899
2016-06-23,1.1291,104.57,1.4678,0.9584,0.7495,1.2771,0.7159,8.2654,14.6791,6.5907
2016-06-24,1.1398,105.73,1.4893,0.9552,0.758,1.2704,0.7239,8.1836,14.4232,6.5852
2016-06-27,1.1072,102.16,1.356,0.9743,0.7456,1.2977,0.7106,8.5023,15.0856,6.6361
2016-06-28,1.1014,101.57,1.3211,0.9751,0.741,1.3022,0.7063,8.5191,15.1973,6.6826
2016-06-29,1.1089,102.33,1.3339,0.9787,0.7402,1.3016,0.7064,8.5131,15.1939,6.6759
2016-06-30,1.1089,102.7,1.3422,0.9803,0.7441,1.2986,0.7119,8.504,15.0068,6.6617
2016-07-01,1.1145,102.81,1.3486,0.9757,0.7457,1.2928,0.712,8.4526,14.8024,6.6638
2016-07-04,1.1143,102.53,1.3272,0.9732,0.7447,1.2916,0.7163,8.4338,14.63,6.6772
2016-07-05,1.1123,102.63,1.3258,0.9742,0.7527,1.2872,0.7196,8.4544,14.5149,6.6782
2016-07-06,1.1154,101.72,1.3159,0.9718,0.7499,1.2904,0.7199,8.444,14.7024,6.6874
2016-07-07,1.1067,100.3,1.2982,0.978,0.7465,1.3006,0.7115,8.553,14.8669,6.6997
2016-07-08,1.1083,101.07,1.3031,0.9768,0.7517,1.294,0.7221,8.5515,14.6897,6.6933
2016-07-11,1.1051,100.43,1.2954,0.9815,0.7562,1.3047,0.7289,8.5832,14.565,6.7015
2016-07-12,1.1048,102.37,1.298,0.9832,0.7563,1.3077,0.7254,8.5784,14.4999,6.7019
2016-07-13,1.1093,103.76,1.3162,0.9823,0.7631,1.3025,0.7303,8.5311,14.326,6.6985
2016-07-14,1.1085,104.82,1.3297,0.9847,0.7628,1.3026,0.7294,8.5167,14.3274,6.6952
2016-07-15,1.1104,105.43,1.3244,0.9806,0.7645,1.2936,0.7217,8.4846,14.2885,6.6959
2016-07-18,1.1043,105.17,1.3169,0.9828,0.758,1.2949,0.7138,8.5795,14.3762,6.7085
2016-07-19,1.105,105.6,1.3232,0.9835,0.7593,1.2948,0.7102,8.5641,14.2785,6.7134
2016-07-20,1.1059,106.11,1.3169,0.9832,0.7495,1.3014,0.7036,8.5789,14.3549,6.7044
2016-07-21,1.1011,106.55,1.317,0.9867,0.7489,1.3054,0.7032,8.6028,14.3241,6.6808
2016-07-22,1.1015,106.32,1.3185,0.987,0.7493,1.3067,0.6978,8.5958,14.2844,6.6793
2016-07-25,1.097,106.15,1.3116,0.9858,0.7468,1.3139,0.6994,8.6602,14.2944,6.6837
2016-07-26,1.0989,106.28,1.3131,0.9856,0.7488,1.3163,0.6991,8.6456,14.3114,6.6875
2016-07-27,1.1002,104.43,1.312,0.9879,0.7526,1.3233,0.7069,8.6435,14.4422,6.6774
2016-07-28,1.0994,105.52,1.3101,0.9937,0.7472,1.3194,0.7034,8.6747,14.2976,6.6764
2016-07-29,1.1084,104.72,1.3149,0.9844,0.753,1.3162,0.7089,8.6094,14.2406,6.6663
2016-08-01,1.1177,102.06,1.3236,0.9697,0.7591,1.3059,0.7197,8.5554,13.8896,6.6315
2016-08-02,1.1164,102.21,1.3181,0.9689,0.7575,1.3072,0.7192,8.5756,13.8633,6.6472
2016-08-03,1.1192,101.77,1.3236,0.9661,0.7574,1.3066,0.7198,8.5477,13.9683,6.6402
2016-08-04,1.1199,101.2,1.3346,0.9686,0.7587,1.3125,0.718,8.5019,13.9984,6.6347
2016-08-05,1.1132,101.32,1.3281,0.9736,0.7613,1.3087,0.7167,8.5526,13.7249,6.646
2016-08-08,1.1088,101.73,1.3081,0.9797,0.7617,1.318,0.7132,8.5651,13.7395,6.668
2016-08-09,1.1081,102.33,1.3066,0.9823,0.7636,1.3163,0.7124,8.5858,13.6767,6.6697
2016-08-10,1.1085,102.21,1.2984,0.9832,0.7668,1.3154,0.7146,8.5534,13.5382,6.6699
2016-08-11,1.1173,101.28,1.3067,0.9775,0.7726,1.3029,0.7238,8.4938,13.3003,6.6367
2016-08-12,1.1148,101.37,1.2981,0.975,0.7719,1.3036,0.7259,8.4673,13.317,6.6472
2016-08-15,1.1168,101.18,1.2924,0.9759,0.766,1.2955,0.7188,8.4508,13.4691,6.6507
2016-08-16,1.117,101.09,1.2918,0.9743,0.7665,1.2923,0.7204,8.4663,13.4106,6.6485
2016-08-17,1.1277,99.99,1.2979,0.9623,0.7726,1.2826,0.7287,8.3844,13.2608,6.6257
2016-08-18,1.1269,100.72,1.3007,0.9629,0.7623,1.2895,0.723,8.4198,13.465,6.6413
2016-08-19,1.1323,100.35,1.3154,0.9583,0.769,1.282,0.728,8.367,13.2997,6.6382
2016-08-22,1.1304,100.43,1.306,0.9598,0.7607,1.2869,0.7257,8.392,13.403,6.6603
2016-08-23,1.1296,100.54,1.3086,0.9635,0.7606,1.2926,0.7246,8.3982,13.6434,6.6652
2016-08-24,1.1333,100.18,1.3181,0.962,0.7643,1.2904,0.7326,8.3529,13.5168,6.6569
2016-08-25,1.1279,100.23,1.3242,0.965,0.7623,1.2922,0.7318,8.386,14.1057,6.6688
2016-08-26,1.129,100.42,1.3197,0.9651,0.7617,1.2915,0.7313,8.4009,14.0657,6.6677
2016-08-29,1.1196,101.86,1.3151,0.9775,0.7564,1.2997,0.7244,8.4829,14.333,6.6962
2016-08-30,1.1181,102.18,1.3089,0.9781,0.7558,1.3008,0.7242,8.4865,14.4911,6.6912
2016-08-31,1.1168,102.33,1.3084,0.9801,0.7551,1.3039,0.7239,8.5061,14.4275,6.6898
2016-09-01,1.1142,103.24,1.3138,0.9841,0.7514,1.3103,0.7247,8.538,14.4935,6.6912
2016-09-02,1.1151,103.67,1.3246,0.9844,0.754,1.3116,0.7266,8.5618,14.6712,6.6922
2016-09-05,1.1152,103.97,1.3288,0.981,0.7571,1.2993,0.7287,8.585,14.4888,6.6907
2016-09-06,1.1164,103.31,1.3331,0.979,0.7588,1.2941,0.7318,8.561,14.3938,6.6911
2016-09-07,1.1167,103.31,1.3331,0.9787,0.7635,1.2894,0.7342,8.537,14.174,6.6908
2016-09-08,1.1248,101.6,1.3381,0.9686,0.7679,1.2843,0.7469,8.4569,14.029,6.6694
2016-09-09,1.1292,101.63,1.3372,0.967,0.7724,1.2869,0.7466,8.3948,13.8736,6.6713
2016-09-12,1.1231,102.73,1.3267,0.9759,0.7543,1.3035,0.7322,8.4933,14.4548,6.6955
2016-09-13,1.1221,102.02,1.3265,0.9752,0.7502,1.3107,0.7298,8.5265,14.5603,6.6926
2016-09-14,1.1232,102.2,1.327,0.9722,0.7537,1.3092,0.7335,8.4885,14.2884,6.6852
2016-09-15,1.1225,102.7,1.3198,0.9757,0.7471,1.3172,0.7274,8.5016,14.3322,6.6761
2016-09-16,1.1239,102.44,1.3223,0.9739,0.7475,1.3196,0.7264,8.4951,14.2787,6.659
2016-09-19,1.1165,102.24,1.3017,0.9796,0.7491,1.3211,0.7273,8.5604,14.2132,6.6562
2016-09-20,1.1161,101.83,1.3051,0.9811,0.7543,1.3163,0.7309,8.5717,14.0644,6.6704
2016-09-21,1.118,101.91,1.2969,0.9782,0.7546,1.3222,0.7341,8.5681,13.8891,6.6814
2016-09-22,1.1147,101.45,1.2998,0.9769,0.7597,1.316,0.7329,8.5908,13.7248,6.6829
2016-09-23,1.1235,100.75,1.3053,0.968,0.7659,1.3034,0.7322,8.5304,13.4272,6.6779
2016-09-26,1.1232,101.05,1.2951,0.9711,0.7623,1.3175,0.7246,8.5391,13.74,6.6817
2016-09-27,1.1245,100.41,1.2925,0.9677,0.762,1.3189,0.7253,8.5371,13.6905,6.6806
2016-09-28,1.1249,100.39,1.2956,0.968,0.7671,1.3214,0.7302,8.5497,13.5059,6.6818
2016-09-29,1.1217,100.72,1.3018,0.9713,0.7666,1.3216,0.7243,8.5814,13.5665,6.6862
2016-09-30,1.1219,101.45,1.3014,0.9704,0.7657,1.3098,0.7259,8.5661,13.8304,6.6736
2016-10-03,1.1236,101.35,1.2941,0.9685,0.7658,1.3115,0.7271,8.5738,13.7512,6.6766
2016-10-04,1.124,101.34,1.2884,0.9706,0.7677,1.3076,0.7283,8.5309,13.5706,6.6784
2016-10-05,1.1174,102.42,1.2765,0.9794,0.7666,1.3161,0.7285,8.5921,13.6449,6.6841
2016-10-06,1.1223,103.13,1.2725,0.9771,0.7609,1.3211,0.7175,8.5769,13.7381,6.694
2016-10-07,1.1189,103.59,1.2706,0.978,0.7589,1.3199,0.7164,8.601,13.764,6.7031
2016-10-10,1.1194,103.08,1.2436,0.9786,0.7575,1.3281,0.7153,8.6248,13.9088,6.7058
2016-10-11,1.1168,103.39,1.2427,0.9807,0.7591,1.3257,0.7138,8.6542,13.8439,6.7118
2016-10-12,1.108,103.73,1.2257,0.9876,0.7539,1.3238,0.7063,8.7767,14.2495,6.7275
2016-10-13,1.1018,103.6,1.2255,0.9892,0.7576,1.3238,0.7064,8.8334,14.4359,6.7232
2016-10-14,1.1029,103.82,1.2205,0.9889,0.7552,1.3248,0.7066,8.8246,14.3331,6.7373
2016-10-17,1.0979,104.18,1.2192,0.9885,0.7623,1.3139,0.711,8.8424,14.2598,6.7353
2016-10-18,1.0988,104.07,1.2162,0.9893,0.761,1.3148,0.7119,8.8234,14.3192,6.7483
2016-10-19,1.1009,103.85,1.228,0.9889,0.7682,1.3063,0.7206,8.8108,14.0491,6.7411
2016-10-20,1.0985,103.39,1.2302,0.989,0.7681,1.3081,0.7204,8.8222,13.9171,6.7413
2016-10-21,1.0975,103.7,1.2261,0.9885,0.7671,1.315,0.7224,8.8394,13.9114,6.7442
2016-10-24,1.0879,103.85,1.2226,0.9932,0.7605,1.3334,0.7159,8.9248,13.9875,6.7741
2016-10-25,1.0894,103.9,1.224,0.9934,0.7633,1.3336,0.7163,8.9086,13.9204,6.7793
2016-10-26,1.0879,104.56,1.2233,0.9944,0.763,1.3321,0.7145,8.9211,13.8172,6.7827
2016-10-27,1.0921,104.19,1.2214,0.9917,0.7681,1.3362,0.7172,8.9217,13.8003,6.7817
2016-10-28,1.0925,104.7,1.226,0.9919,0.7618,1.336,0.7146,8.9648,13.8962,6.7937
2016-10-31,1.0975,104.71,1.2183,0.9871,0.7596,1.3388,0.7153,9.0051,13.8313,6.7858
2016-11-01,1.0955,104.99,1.2163,0.9888,0.7602,1.339,0.715,9.0092,13.6102,6.7833
2016-11-02,1.0999,104.97,1.2241,0.9851,0.7673,1.3385,0.7174,8.9595,13.5121,6.7809
2016-11-03,1.1084,103.39,1.2277,0.9724,0.7652,1.3386,0.7261,8.9293,13.4107,6.7711
2016-11-04,1.1084,103.01,1.2437,0.9729,0.7673,1.3381,0.7306,8.9069,13.5115,6.7699
2016-11-07,1.1137,103.17,1.251,0.9702,0.7674,1.3405,0.7318,8.9532,13.6166,6.7714
2016-11-08,1.107,104.48,1.2415,0.9762,0.7679,1.3405,0.7314,9.0064,13.477,6.786
2016-11-09,1.1046,104.6,1.2407,0.976,0.77,1.3366,0.7334,8.9784,13.379,6.7968
2016-11-10,1.1092,103.06,1.2433,0.9736,0.767,1.3406,0.7303,9.0184,13.5608,6.7956
2016-11-11,1.09,106.64,1.2392,0.9872,0.7725,1.3424,0.7257,9.0462,13.4889,6.8241
2016-11-14,1.0851,106.69,1.2615,0.9874,0.7533,1.3525,0.7115,9.0461,14.3163,6.8189
2016-11-15,1.0762,107.89,1.2531,0.9959,0.7543,1.3577,0.7092,9.12,14.4461,6.8513
2016-11-16,1.0781,108.26,1.2405,0.9963,0.7556,1.3531,0.7112,9.1497,14.1743,6.8676
2016-11-17,1.0711,109.64,1.2446,1.0032,0.7491,1.3476,0.7062,9.195,14.3335,6.8848
2016-11-18,1.073,109.0,1.247,0.9999,0.7471,1.3415,0.7098,9.1687,14.2667,6.8825
2016-11-21,1.0593,110.93,1.2338,1.0109,0.7343,1.35,0.7017,9.2531,14.4312,6.9026
2016-11-22,1.0631,110.73,1.2334,1.0093,0.7352,1.3469,0.7018,9.2164,14.2665,6.9052
2016-11-23,1.0633,110.77,1.2444,1.01,0.7396,1.3395,0.7071,9.2195,14.0779,6.9094
2016-11-24,1.0628,111.0,1.2376,1.01,0.7429,1.3447,0.706,9.2186,14.073,6.934
2016-11-25,1.0568,113.04,1.2471,1.016,0.7399,1.3495,0.7003,9.2323,14.1502,6.9431
2016-11-28,1.0599,113.09,1.2491,1.0135,0.7443,1.3513,0.7035,9.2261,14.0338,6.9465
2016-11-29,1.0632,112.19,1.2436,1.0111,0.7476,1.3471,0.7076,9.2041,13.8531,6.9392
2016-11-30,1.0605,112.5,1.2469,1.0146,0.747,1.3447,0.7097,9.2103,13.9186,6.9196
2016-12-01,1.0653,113.0,1.2436,1.014,0.7461,1.3414,0.7143,9.1516,13.9823,6.9003
2016-12-02,1.0615,114.3,1.2594,1.0143,0.7389,1.3412,0.7081,9.2375,14.0513,6.902
2016-12-05,1.0671,113.57,1.2722,1.0097,0.7453,1.3294,0.7135,9.2133,13.8675,6.8749
2016-12-06,1.0654,114.32,1.2717,1.0139,0.742,1.3329,0.7084,9.1915,13.8604,6.8778
2016-12-07,1.077,114.06,1.2756,1.0063,0.7441,1.3267,0.7129,9.1205,13.6306,6.8782
2016-12-08,1.0715,114.07,1.259,1.0107,0.7447,1.328,0.7129,9.1199,13.5356,6.9033
2016-12-09,1.0793,113.37,1.2698,1.0043,0.7495,1.3216,0.7206,9.0396,13.6168,6.8947
2016-12-12,1.0546,115.27,1.257,1.0172,0.745,1.3154,0.7143,9.2031,13.8022,6.9293
2016-12-13,1.0607,115.83,1.2589,1.0154,0.7473,1.313,0.7162,9.1677,13.7912,6.9386
2016-12-14,1.0615,115.4,1.2703,1.0132,0.7484,1.3123,0.7188,9.1708,13.7586,6.9316
2016-12-15,1.0641,115.04,1.2655,1.0107,0.7503,1.3109,0.7217,9.1581,13.6695,6.9078
2016-12-16,1.0476,118.35,1.2534,1.0271,0.7389,1.3324,0.7071,9.3135,14.1193,6.9341
2016-12-19,1.0446,117.9,1.2496,1.0272,0.7292,1.3338,0.697,9.348,14.055,6.9679
2016-12-20,1.0444,117.39,1.2451,1.0258,0.7282,1.3364,0.6962,9.3622,14.077,6.9466
2016-12-21,1.039,117.91,1.2343,1.0287,0.7232,1.3426,0.6902,9.3567,14.1235,6.9473
2016-12-22,1.0408,117.46,1.2351,1.0278,0.7254,1.3382,0.6916,9.2718,13.9833,6.9318
2016-12-23,1.0465,117.53,1.2339,1.0236,0.7213,1.3453,0.6905,9.192,13.9677,6.9409
2016-12-26,1.0459,117.39,1.2273,1.0264,0.7173,1.3528,0.6877,9.2119,14.0193,6.9584
2016-12-27,1.0446,117.04,1.2276,1.0265,0.7223,1.3488,0.6912,9.2314,14.0076,6.9518
2016-12-28,1.0452,117.29,1.2266,1.0279,0.7191,1.3529,0.6891,9.2324,13.9472,6.9568
2016-12-29,1.0432,117.69,1.2234,1.0281,0.7187,1.3572,0.6918,9.1992,13.8911,6.9677
2016-12-30,1.0471,116.39,1.2267,1.0232,0.7214,1.3506,0.696,9.1432,13.6709,6.9736
2017-01-02,1.052,116.94,1.2334,1.0185,0.722,1.3432,0.6941,9.1033,13.7721,6.973
2017-01-03,1.0481,117.36,1.2307,1.0227,0.7179,1.3421,0.6927,9.0934,13.7519,6.9823
2017-01-04,1.0397,118.26,1.2278,1.0292,0.7203,1.3433,0.692,9.1667,13.7708,6.9713
2017-01-05,1.0432,117.6,1.226,1.0263,0.7262,1.3356,0.6948,9.1325,13.6315,6.9084
2017-01-06,1.0489,116.75,1.2292,1.0211,0.729,1.3313,0.6968,9.0871,13.7141,6.8351
2017-01-09,1.0541,116.9,1.2271,1.0165,0.7293,1.3258,0.6968,9.0487,13.705,6.8437
2017-01-10,1.0518,117.05,1.2159,1.0192,0.7316,1.3254,0.6968,9.0817,13.7576,6.8782
2017-01-11,1.0591,115.82,1.2154,1.0134,0.736,1.3216,0.7004,9.0231,13.6498,6.8881
2017-01-12,1.0522,116.34,1.2131,1.0198,0.7384,1.3229,0.6994,9.0956,13.6995,6.9137
2017-01-13,1.0638,114.2,1.227,1.008,0.75,1.305,0.7115,8.9344,13.5552,6.8549
2017-01-16,1.0617,114.66,1.2056,1.01,0.7491,1.3124,0.7109,8.9246,13.53,6.8567
2017-01-17,1.0586,114.27,1.2058,1.0127,0.7468,1.3146,0.7084,8.9622,13.6026,6.8582
2017-01-18,1.068,113.07,1.2162,1.0035,0.7543,1.3046,0.7182,8.9018,13.497,6.8074
2017-01-19,1.0686,113.39,1.2309,1.0026,0.7551,1.3087,0.7202,8.9154,13.5814,6.8162
2017-01-20,1.0656,114.68,1.2333,1.0064,0.7554,1.329,0.7177,8.9457,13.611,6.8446
2017-01-23,1.0695,114.37,1.2358,1.0029,0.756,1.3325,0.7163,8.8887,13.5925,6.8358
2017-01-24,1.0738,113.55,1.2463,0.9984,0.7559,1.3284,0.7187,8.8472,13.5213,6.8298
2017-01-25,1.073,113.44,1.2457,1.0012,0.7557,1.3291,0.7214,8.8451,13.4523,6.8163
2017-01-26,1.0754,113.57,1.2578,0.9985,0.755,1.3128,0.7257,8.8292,13.2718,6.8299
2017-01-27,1.0721,114.29,1.2613,0.9993,0.755,1.3112,0.7258,8.8174,13.2829,6.8421
2017-01-30,1.0693,115.08,1.2558,0.9984,0.755,1.3135,0.7266,8.8507,13.4875,6.8573
2017-01-31,1.0693,114.59,1.2537,0.999,0.7556,1.3144,0.7259,8.8365,13.5816,6.8622
2017-02-01,1.0701,113.78,1.2433,0.9958,0.7552,1.3111,0.7277,8.8262,13.5519,6.8559
2017-02-02,1.0803,113.3,1.2626,0.989,0.7595,1.3057,0.7292,8.7208,13.431,6.8267
2017-02-03,1.081,112.36,1.2652,0.9884,0.7669,1.2996,0.7309,8.7133,13.3876,6.8139
2017-02-06,1.0783,112.44,1.2497,0.9929,0.7681,1.3038,0.7314,8.7682,13.265,6.8026
2017-02-07,1.0741,112.55,1.2488,0.9954,0.766,1.3013,0.731,8.8111,13.2952,6.8095
2017-02-08,1.0668,112.3,1.2377,0.9993,0.7617,1.3196,0.7294,8.8943,13.4356,6.8345
2017-02-09,1.0646,112.33,1.2494,0.999,0.7631,1.3159,0.73,8.8867,13.4564,6.849
2017-02-10,1.0692,112.28,1.2571,0.9957,0.7653,1.3125,0.7219,8.8643,13.42,6.85
2017-02-13,1.0637,113.3,1.2484,1.0023,0.768,1.3095,0.7192,8.93,13.375,6.8659
2017-02-14,1.064,113.73,1.2519,1.0027,0.7676,1.3098,0.7194,8.915,13.3203,6.8755
2017-02-15,1.0618,113.41,1.2464,1.0047,0.7681,1.304,0.7183,8.9227,13.147,6.8561
2017-02-16,1.0553,114.51,1.2434,1.0089,0.7677,1.3078,0.7172,8.9691,13.0277,6.8559
2017-02-17,1.0631,113.63,1.2514,1.0016,0.7695,1.3042,0.7225,8.9028,12.9975,6.8464
2017-02-20,1.0614,112.93,1.2412,1.0023,0.767,1.3102,0.7191,8.9083,13.09,6.8499
2017-02-21,1.062,113.18,1.247,1.0026,0.7673,1.3102,0.7184,8.9143,13.1107,6.8626
